Unnamed: 0,이미지 이름,text_rate,title_rate,part_1,part_2,part_3,part_4,part_5,part_6,part_7,part_8,part_9,part_10,part_11,part_12
996,아토믹 블론드.jpg,0.11694358974359,0.0945827505827506,0,0,0,1,1,1,0,0,0,0,0,0
997,아티스트 봉만대.jpg,0.289217978695765,0.165334718974625,1,1,1,1,1,1,0,0,0,0,0,0
998,아홉 스님.jpg,0.184246936840135,0.0998200058456046,0,0,0,0,0,0,0,0,0,1,1,1
999,악녀.jpg,0.153288267288267,0.0598825174825175,0,1,0,0,1,0,0,0,0,0,0,0
1000,악마들.jpg,0.368365220096438,0.173521231917872,0,0,0,0,0,0,0,0,0,1,1,1
1001,악은 존재하지 않는다.jpg,0.110404903738237,0.054949494949495,0,0,0,0,0,0,0,1,0,0,1,0
1002,안나 카레니나.jpg,0.287642415484581,0.0945078494401683,0,0,0,1,1,1,0,0,0,0,0,0
1003,안나.jpg,0.138987767962289,0.0467099172089696,0,0,0,0,1,1,0,0,0,0,0,0
1004,"안녕, 나의 소울메이트.jpg",0.178871850132626,0.0763055371352785,1,1,1,1,1,1,0,0,0,0,0,0
1005,"안녕, 소중한 사람.jpg",0.11539257873402,0.05222263797942,1,1,0,1,1,0,0,0,0,0,0,0
1006,"안녕, 헤이즐.jpg",0.250354572582061,0.0952264349657715,1,1,1,1,1,1,0,0,0,0,0,0
1007,안녕하세요.jpg,0.163699102829538,0.101388643687262,1,1,1,1,1,1,0,0,0,0,0,0
1008,알렉스 크로스.jpg,0.385820452660827,0.0775335919292909,1,1,1,1,1,1,0,0,0,0,0,0
1009,"알로, 슈티.jpg",0.160975410027842,0.054399088195677,0,0,0,0,0,0,0,0,0,1,1,1
1010,알리타- 배틀 엔젤.jpg,0.168258239844968,0.087911235257604,1,1,1,0,1,0,0,0,0,0,0,0
1011,알카라스의 여름.jpg,0.140844599303136,0.0392738675958188,1,1,1,1,1,1,0,0,0,0,0,0
1012,암살.jpg,0.272040100812097,0.11839372724727,1,1,1,0,0,0,0,0,0,0,0,0
1013,압꾸정.jpg,0.609939546836105,0.0744801765957019,1,1,1,1,1,1,0,0,0,0,0,0
1014,앙- 단팥 인생 이야기.jpg,0.188588966588967,0.137603108003108,0,0,0,0,0,0,1,1,1,1,1,1
1015,애비규환.jpg,0.246429373246024,0.0683021515434986,0,1,1,0,0,0,0,0,0,0,0,0
1016,애스터로이드 시티.jpg,0.276319482873389,0.0620875647702393,1,1,1,0,0,0,0,0,0,0,0,0
1017,애프터 라이프.jpg,0.255983856893543,0.180611910994764,1,1,1,1,1,1,0,0,0,0,0,0
1018,애프터 양.jpg,0.114544750784464,0.0239523523211108,1,1,1,0,0,0,0,0,0,0,0,0
1019,애프터 웨딩 인 뉴욕.jpg,0.114193743299352,0.049723686004636,0,0,0,0,0,0,1,1,1,0,0,0
1020,애프터.jpg,0.16983654652511,0.127994738404036,0,0,0,0,0,0,0,1,1,0,1,1
1021,애프터썬.jpg,0.274855587167723,0.14835988814889,0,0,0,1,1,1,1,1,1,0,0,0
1022,액슬.jpg,0.0400599198107445,0.0338194297899752,1,1,0,0,0,0,0,0,0,0,0,0
1023,액트 오브 밸러- 최정예 특수부대.jpg,0.28705476673428,0.0791531440162272,1,1,1,1,1,1,0,0,0,0,0,0
1024,앤젤스 셰어- 천사를 위한 위스키.jpg,0.326035500651209,0.099616627727809,0,0,0,0,0,0,1,1,1,0,1,0
1025,앤트맨.jpg,0.159816476303506,0.067666577857437,0,0,0,1,1,0,1,1,0,0,0,0
1026,앤트맨과 와스프- 퀀텀매니아.jpg,0.156744114715129,0.0480844848893383,1,1,1,0,0,0,0,0,0,0,0,0
1027,앤트맨과 와스프.jpg,0.10511069672703,0.102519286075426,0,1,1,0,1,1,0,0,0,0,0,0
1028,앰뷸런스.jpg,0.0636049382716049,0.042804051915163,1,1,1,0,0,0,0,0,0,0,0,0
1029,앵그리스트 맨.jpg,0.269706219947262,0.10299457111835,1,1,1,1,1,1,0,0,0,0,0,0
1030,야곱 신부의 편지.jpg,0.362157865467382,0.200443384593065,1,1,1,1,1,1,0,0,0,0,0,0
1031,야구소녀.jpg,0.528705516705517,0.280999533799534,1,1,1,1,1,1,0,0,0,0,0,0
1032,약장수.jpg,0.460151770917511,0.334771512869451,1,1,1,1,1,1,0,0,0,0,0,0
1033,양과자점 코안도르.jpg,0.16961338531514,0.0948408057179987,0,0,0,1,1,1,0,1,0,0,0,0
1034,양자경의 더 모든 날 모든 순간.jpg,0.384266180185237,0.175026887454392,1,1,1,1,1,1,0,0,0,0,0,0
1035,어거스트- 가족의 초상.jpg,0.34989710332901,0.0953307392996109,0,0,0,1,1,0,1,1,0,0,0,0
1036,어나더 라운드.jpg,0.127995810055866,0.0366201117318436,1,1,1,0,0,0,0,0,0,0,0,0
1037,어느 가족.jpg,0.235592250280367,0.0927901310955567,0,1,1,0,1,1,0,0,0,0,0,0
1038,어느 멋진 아침.jpg,0.616228312059013,0.453898397991891,1,1,1,0,0,0,1,1,1,1,1,1
1039,어느 예술가의 마지막 일주일.jpg,0.306930675190061,0.151416653123138,1,1,1,1,1,1,0,0,0,0,0,0
1040,어느 하녀의 일기.jpg,0.154119941491955,0.0335446123842028,0,0,0,0,0,0,0,0,0,1,1,1
1041,어니스트 씨프.jpg,0.278520540821633,0.234388975559022,1,1,1,1,1,1,0,0,0,0,0,0
1042,"어디갔어, 버나뎃.jpg",0.230129812981298,0.0781184975640421,1,1,1,0,0,0,0,0,0,0,0,0
1043,어디로 가고 싶으신가요.jpg,0.132494736842105,0.0644736842105263,0,0,0,0,0,0,0,1,1,0,0,0
1044,어떤 시선.jpg,0.377166198365202,0.0687527368267406,1,1,0,1,1,0,0,0,0,0,0,0
1045,어떤 영웅.jpg,0.145228192602931,0.0834849965108165,0,0,0,1,1,1,0,0,0,0,0,0
1046,어른들은 몰라요.jpg,0.309077054550634,0.144885343968096,0,0,0,0,0,0,0,0,0,1,1,1
1047,어린 의뢰인.jpg,0.179068476463341,0.067147644267701,1,1,1,0,0,0,0,0,0,0,0,0
1048,어메이징 메리.jpg,0.226772565873993,0.0600610651820613,0,0,0,0,0,1,0,1,1,0,0,0
1049,어메이징 스파이더맨 2.jpg,0.128505007153076,0.0325042918454936,0,1,1,0,0,0,0,0,0,0,0,0
1050,어메이징 스파이더맨.jpg,0.169004017740115,0.0839793281653747,1,1,1,0,0,0,0,0,0,0,0,0
1051,어바웃 리키.jpg,0.291450553770493,0.121304018195603,0,0,0,1,1,0,1,1,0,0,0,0
1052,어벤져스- 에이지 오브 울트론.jpg,0.338075978621985,0.149233811788581,1,1,1,1,1,1,0,0,0,0,0,0
1053,어벤져스- 엔드게임.jpg,0.106101151466841,0.0884057971014493,1,1,1,1,1,1,0,0,0,0,0,0
1054,어벤져스- 인피니티 워.jpg,0.208102175072179,0.123637793506348,1,1,1,1,1,1,0,0,0,0,0,0
1055,어벤져스.jpg,0.348740682960652,0.0886635465418617,1,1,1,1,1,1,0,0,0,0,0,0
1056,어브덕션.jpg,0.288478405978827,0.0809852659271558,1,1,1,0,0,0,0,0,0,0,0,0
1057,어쌔신 크리드.jpg,0.23434826031311,0.0521678642778597,1,1,1,0,0,0,0,0,0,0,0,0
1058,어쌔신- 더 비기닝.jpg,0.228807924203273,0.0857881136950904,1,1,0,1,1,0,0,0,0,0,0,0
1059,어제 일은 모두 괜찮아.jpg,0.121111411887544,0.0544955334699718,0,1,0,0,1,0,0,0,0,0,0,0
1060,어쩌면 우린 헤어졌는지 모른다.jpg,0.160689462665736,0.103235170969993,1,1,0,0,0,0,0,0,0,0,0,0
1061,어카운턴트.jpg,0.234503012048193,0.0672439759036145,1,1,1,0,0,0,0,0,0,0,0,0
1062,어파이어.jpg,0.0735227431770469,0.0355311406578027,0,0,0,0,0,0,0,0,0,0,1,1
1063,언노운 걸.jpg,0.0903042568039079,0.0129002093510119,0,1,0,0,0,0,0,0,0,0,0,0
1064,언노운.jpg,0.359958471056869,0.100639884735995,1,1,1,1,1,1,0,0,0,0,0,0
1065,언니.jpg,0.287649122807018,0.100720394736842,1,1,1,1,1,1,0,0,0,0,0,0
1066,언더월드 4- 어웨이크닝.jpg,0.414000949216896,0.116437272583452,1,1,1,1,1,1,0,0,0,0,0,0
1067,언더월드- 블러드 워.jpg,0.216056067498476,0.0914422529499388,1,1,1,0,0,0,0,0,0,0,0,0
1068,언브로큰.jpg,0.359151329243354,0.0768122656782549,1,1,1,1,1,1,0,0,0,0,0,0
1069,언스토퍼블.jpg,0.225550573586325,0.0615217111579614,0,0,0,0,0,0,1,1,1,0,0,0
1070,언차티드.jpg,0.266706223570952,0.0562992545494089,0,1,1,0,0,0,0,0,0,0,0,0
1071,언터처블- 1%의 우정.jpg,0.363822674418605,0.117509689922481,1,1,1,1,1,1,0,0,0,0,0,0
1072,언플랜드.jpg,0.162549579977483,0.0493548107733611,1,1,1,0,0,0,0,0,0,0,0,0
1073,언피니시드.jpg,0.209620747350808,0.083717930842164,0,0,0,1,1,1,1,1,1,0,0,0
1074,얼굴없는 보스.jpg,0.196438719209787,0.0935088056910233,1,1,1,0,0,0,0,0,0,0,0,0
1075,업그레이드.jpg,0.15888206559665,0.0755338450802512,0,0,0,1,1,1,1,1,1,0,0,0
1076,업사이드.jpg,0.226309492390253,0.0711797307996833,1,1,1,0,0,0,0,0,0,0,0,0
1077,에곤 쉴레- 욕망이 그린 그림.jpg,0.134062284057242,0.0526154964997357,1,1,1,0,0,0,0,0,0,0,0,0
1078,에브리바디 올라잇.jpg,0.418481304270778,0.118429913166755,0,0,0,1,1,1,1,1,1,0,0,0
1079,에브리씽 에브리웨어 올 앳 원스+.jpg,0.329111578947369,0.114947368421053,1,1,1,1,1,1,0,0,0,0,0,0
1080,에브리씽 에브리웨어 올 앳 원스.jpg,0.126983777715408,0.042689755823744,0,0,0,0,0,0,0,0,0,0,1,0
1081,에어.jpg,0.204679607869657,0.0548624350294471,0,1,1,0,1,1,0,0,0,0,0,0
1082,에어로너츠.jpg,0.168930890052356,0.0615731239092496,1,1,1,0,0,0,0,0,0,0,0,0
1083,에이바.jpg,0.113611163080761,0.0500093545369504,0,1,1,0,0,0,0,0,0,0,0,0
1084,엑소더스- 신들과 왕들.jpg,0.269234190305596,0.136320546053811,1,1,1,0,1,0,0,0,0,0,0,0
1085,엑스맨- 다크 피닉스.jpg,0.0888638317607462,0.041502808417387,1,1,1,0,0,0,0,0,0,0,0,0
1086,엑스맨- 데이즈 오브 퓨처 패스트.jpg,0.107825024760647,0.0759326510399472,1,1,1,0,0,0,0,0,0,0,0,0
1087,엑스맨- 아포칼립스.jpg,0.28212704442552,0.100199892777101,1,1,1,1,1,1,0,0,0,0,0,0
1088,엑스맨- 퍼스트 클래스.jpg,0.117319023569024,0.0656565656565657,1,1,1,0,0,0,0,0,0,0,0,0
1089,엑스페리먼트.jpg,0.28797675647121,0.0701144567705582,1,1,1,0,0,0,0,0,0,0,0,0
1090,엑시트.jpg,0.409903859649123,0.162714385964912,1,1,1,1,1,1,0,0,0,0,0,0
1091,엔들리스 러브.jpg,0.335306750632153,0.114221677552678,1,1,1,0,0,0,0,0,0,0,0,0
1092,엔딩노트.jpg,0.289272742921077,0.105430759962131,0,0,0,0,0,0,0,1,0,1,1,1
1093,엔딩스 비기닝스.jpg,0.185985754985755,0.067031339031339,0,0,0,0,1,1,1,1,1,0,0,0
1094,엔젤 해즈 폴른.jpg,0.171624912526242,0.0655717284814556,1,1,1,0,0,0,0,0,0,0,0,0
1095,엘 시크레토 - 비밀의 눈동자.jpg,0.303531080236527,0.100896591510024,1,1,1,1,1,1,0,0,0,0,0,0
1096,엘르.jpg,0.264127838471862,0.0748038269904159,0,0,0,0,0,0,0,1,1,0,0,0
1097,엘리노어 릭비- 그 남자 그 여자.jpg,0.232573631474774,0.0837960098483806,1,1,1,0,0,0,0,0,0,0,0,0
1098,엘리제궁의 요리사.jpg,0.285658369408369,0.104451659451659,0,0,0,1,1,1,1,1,1,0,0,0
1099,엘비스.jpg,0.231924647828624,0.0517312661498708,1,1,1,0,0,0,0,0,0,0,0,0
1100,엣지 오브 투모로우.jpg,0.203160184006983,0.0430899940880633,1,1,1,0,0,0,0,0,0,0,0,0
1101,여교사.jpg,0.133776338717594,0.0520311107681522,0,0,0,0,0,0,1,0,0,1,0,0
1102,여덟 개의 산.jpg,0.0746943004442162,0.0239973036737445,0,0,0,0,0,0,0,1,0,0,1,0
1103,여름날 우리.jpg,0.203875,0.144419642857143,0,1,1,0,1,1,0,0,0,0,0,0
1104,여배우는 오늘도.jpg,0.292004662004662,0.111528101528102,0,0,0,0,0,0,0,0,0,1,1,1
1105,여중생A.jpg,0.136226677111523,0.0860112519584105,0,0,0,0,0,0,0,1,1,0,1,1
1106,연평해전.jpg,0.303341052631579,0.0946301754385965,1,1,1,0,1,0,0,0,0,0,0,0
1107,열정같은소리하고있네.jpg,0.500457803340147,0.0878047767321669,1,1,1,0,0,0,0,0,0,0,0,0
1108,염력.jpg,0.109048329448329,0.0490878010878011,0,1,1,0,0,0,0,0,0,0,0,0
1109,엽문2.jpg,0.378073770491803,0.189429578363207,1,1,0,1,1,0,1,1,0,0,0,0
1110,엽문3- 최후의 대결.jpg,0.369174662380756,0.238186354058178,0,0,1,0,1,1,0,1,1,0,0,1
1111,엽문4- 더 파이널.jpg,0.266651136200919,0.173832828547997,0,0,0,0,0,0,1,1,1,1,1,1
1112,영웅.jpg,0.247745602745603,0.110921635921636,0,0,0,1,1,0,1,1,0,0,0,0
1113,영웅본색4.jpg,0.17828726315599,0.0792026535319097,1,1,1,0,0,0,0,0,0,0,0,0
1114,영주.jpg,0.227344231667445,0.107699828740464,1,1,1,1,1,1,0,0,0,0,0,0
1115,예감은 틀리지 않는다.jpg,0.149809873646471,0.0651125661654194,0,0,0,0,1,0,0,1,0,0,0,0
1116,예수는 역사다.jpg,0.296711114659853,0.0593571200438016,0,1,0,0,1,0,0,0,0,0,0,0
1117,예스터데이.jpg,0.399555897979484,0.248629371850765,1,1,1,1,1,1,0,0,0,0,0,0
1118,예언자.jpg,0.411901470848839,0.0852489810384547,0,1,1,0,1,1,0,0,0,0,0,0
1119,오 마이 그랜파.jpg,0.227783993783994,0.106511266511267,1,1,1,0,0,0,0,0,0,0,0,0
1120,오! 마이 고스트.jpg,0.30928092616667,0.0790367766774912,1,1,1,0,0,0,0,0,0,0,0,0
1121,오! 문희.jpg,0.211056307911618,0.08643977191732,0,1,1,0,0,0,0,0,0,0,0,0
1122,오늘.jpg,0.489307931570762,0.406285640228097,1,1,1,1,1,1,1,1,1,0,0,0
1123,오늘부터 우리는!!.jpg,0.26967827763244,0.181730962991496,1,1,1,1,1,1,0,0,0,0,0,0
1124,오두막.jpg,0.132496124031008,0.0310206718346253,0,1,0,0,0,0,0,0,0,0,0,0
1125,오드토머스.jpg,0.597246992470646,0.119963115395261,1,1,1,1,1,1,0,0,0,0,0,0
1126,오리엔트 특급 살인.jpg,0.232789664311403,0.0936690219298915,0,0,0,1,1,1,0,0,0,0,0,0
1127,오마주.jpg,0.149341608391608,0.0928174825174825,1,1,0,1,1,0,0,0,0,0,0,0
1128,오베라는 남자.jpg,0.313605263157895,0.103947368421053,0,0,0,0,0,0,0,0,0,1,1,1
1129,오블리비언.jpg,0.305607610835649,0.119396800791671,1,1,1,1,1,1,0,0,0,0,0,0
1130,오빠생각.jpg,0.300398949513683,0.121465075482078,1,1,1,1,1,0,0,0,0,0,0,0
1131,오션스8.jpg,0.369759522961337,0.0961410704485717,0,0,0,0,0,0,1,1,1,0,1,1
1132,오싱.jpg,0.294728018850624,0.100440297706992,0,1,1,0,1,1,0,0,0,0,0,0
1133,오직 사랑뿐.jpg,0.0952557417752949,0.0275263811297331,0,0,0,0,0,0,0,0,0,0,1,0
1134,오직 사랑하는 이들만이 살아남는다.jpg,0.206649059095411,0.0453491251238032,1,1,1,0,0,0,0,0,0,0,0,0
1135,오케이 마담.jpg,0.733657163221667,0.507233071988596,0,0,0,1,1,1,1,1,1,1,1,1
1136,오키쿠와 세계.jpg,0.104593161200279,0.040089323098395,0,0,0,0,0,0,1,1,0,0,0,0
1137,오토라는 남자.jpg,0.384612316362184,0.162927679577647,1,1,1,1,1,1,1,1,1,0,0,0
1138,옥희의 영화.jpg,0.191560908227575,0.112121212121212,0,0,0,0,0,0,1,1,1,0,0,0
1139,온리 더 브레이브.jpg,0.258578149815404,0.0826520973395292,1,1,1,1,1,1,0,0,0,0,0,0
1140,올 이즈 로스트.jpg,0.26288298245614,0.103224561403509,0,0,0,0,0,0,1,1,1,1,1,1
1141,올레.jpg,0.179818143834764,0.0735018179285954,0,0,0,0,0,0,0,1,1,1,1,1
1142,와와의 학교 가는 날.jpg,0.303124996454154,0.17540533272515,1,1,1,1,1,1,0,0,0,0,0,0
1143,와일드 로즈.jpg,0.773498950314906,0.408067179846046,0,0,0,0,0,0,1,1,1,1,1,1
1144,와일드.jpg,0.362124191274269,0.0800033732351544,0,0,0,1,1,0,1,1,0,0,0,0
1145,와일드라이프.jpg,0.198832004120871,0.0289259446409522,0,0,0,0,0,0,0,0,0,1,1,1
1146,와즈다.jpg,0.24253275849541,0.0532694916075278,0,0,0,1,1,1,0,0,0,0,0,0
1147,완득이.jpg,0.347163418413842,0.120910259771062,0,0,0,0,1,1,0,1,1,0,0,0
1148,완벽한 타인.jpg,0.249135340204428,0.123974728686172,0,0,0,0,0,0,1,1,1,1,1,1
1149,완벽한 파트너.jpg,0.381013250194856,0.138729540140296,1,1,0,1,1,0,0,0,0,0,0,0
1150,완전 소중한 사랑.jpg,0.214082220476564,0.0983538448110326,0,0,0,0,0,0,0,0,0,1,1,1
1151,왓 이프.jpg,0.416286100647156,0.110072442770212,0,0,0,0,1,1,0,1,1,0,0,0
1152,외계+인 1부.jpg,0.146339072436792,0.0569418334108888,1,1,1,0,0,0,0,0,0,0,0,0
1153,용감한 시민.jpg,0.414517462580185,0.220487526728439,1,1,1,1,1,1,0,0,0,0,0,0
1154,용순.jpg,0.108339393939394,0.101147163947164,1,1,0,1,1,0,0,0,0,0,0,0
1155,용의자.jpg,0.337847494553377,0.200470588235294,1,1,1,1,1,1,0,0,0,0,0,0
1156,우는 남자.jpg,0.536063285248953,0.352828292228944,1,1,1,1,1,1,0,0,0,0,0,0
1157,우리 선희.jpg,0.325652354111406,0.191709217506631,0,0,0,0,0,0,1,1,1,1,1,1
1158,우리가 꿈꾸는 기적- 인빅터스.jpg,0.145731751168644,0.0859690758719885,0,0,0,0,0,0,0,1,1,0,1,1
1159,우리가 사랑이라고 믿는 것.jpg,0.282749806111369,0.15777943229409,0,0,0,1,1,1,0,0,0,0,0,0
1160,우리는 같은 꿈을 꾼다.jpg,0.338428758741259,0.0711948208041958,0,1,1,0,0,0,0,0,0,0,0,0
1161,우리는 형제입니다.jpg,0.156009100455023,0.0859994749737487,0,0,0,0,1,0,0,1,1,0,0,0
1162,우리들.jpg,0.115256932324995,0.0384550126042273,0,1,1,0,1,1,0,0,0,0,0,0
1163,우리의 20세기.jpg,0.155221343260431,0.0339432294090275,0,0,0,1,1,0,0,0,0,0,0,0
1164,우리집.jpg,0.118535703149361,0.03970377299657,1,1,1,0,0,0,0,0,0,0,0,0
1165,우먼 인 골드.jpg,0.336293585703764,0.107027032810653,1,1,1,0,0,0,0,0,0,0,0,0
1166,우먼 인 블랙.jpg,0.318404447892423,0.142198086371864,0,0,0,1,1,1,1,1,1,0,0,0
1167,우아한 거짓말.jpg,0.296101398601399,0.11971250971251,0,1,1,0,1,1,0,0,0,0,0,0
1168,우연과 상상.jpg,0.305346853146853,0.139856643356643,0,0,0,0,0,0,0,0,0,1,1,1
1169,울프 콜.jpg,0.107870105764399,0.0324674311829502,0,0,0,0,0,0,0,0,0,1,1,1
1170,웅남이.jpg,0.180749821810406,0.0341874554526016,0,1,1,0,0,0,0,0,0,0,0,0
1171,워 위드 그랜파.jpg,0.217828565722061,0.0380424528722473,1,1,1,0,0,0,0,0,0,0,0,0
1172,워리어.jpg,0.402991281521784,0.121889996308601,1,1,1,1,1,1,0,0,0,0,0,0
1173,워리어스 웨이.jpg,0.297064838205221,0.116203536629376,1,1,1,1,1,1,0,0,0,0,0,0
1174,워크래프트- 전쟁의 서막.jpg,0.109354930583134,0.0768708056046949,1,1,1,0,0,0,0,0,0,0,0,0
1175,워킹걸.jpg,0.241045460539038,0.0568098867290144,0,0,0,0,1,1,0,1,1,0,0,0
1176,워터 디바이너.jpg,0.289024626720962,0.0907407407407408,1,1,1,0,0,0,0,0,0,0,0,0
1177,워터 포 엘리펀트.jpg,0.125811586685507,0.0492049580568424,1,1,1,0,1,0,0,0,0,0,0,0
1178,원 데이.jpg,0.073002985509357,0.0275540668462827,0,0,0,0,0,0,0,1,0,0,1,0
1179,원 모어 찬스.jpg,0.281255456349207,0.188796130952381,0,0,0,0,0,0,0,1,1,1,1,1
1180,원 세컨드.jpg,0.0831290405999483,0.0255012498922507,1,1,0,0,0,0,0,0,0,0,0,0
1181,원 앤 온리.jpg,0.265042105263158,0.137431578947368,1,1,1,1,1,1,0,0,0,0,0,0
1182,원 챈스.jpg,0.354064858122856,0.0471250389772373,1,1,1,0,0,0,0,0,0,0,0,0
1183,원더 우먼 1984.jpg,0.178519243390673,0.0650738256088599,1,1,1,1,1,1,0,0,0,0,0,0
1184,원더 우먼.jpg,0.0580819096800563,0.0360383728104822,1,1,1,0,0,0,0,0,0,0,0,0
1185,원더 휠.jpg,0.127891251307076,0.0373997908678982,0,1,0,0,0,0,0,0,0,0,0,0
1186,원더.jpg,0.311817413838985,0.142094011369664,0,0,0,0,0,0,0,0,0,1,1,1
1187,원더스트럭.jpg,0.115829681429681,0.0239421911421911,1,1,1,0,0,0,0,0,0,0,0,0
1188,원더풀 고스트.jpg,0.36522471926892,0.080443395893757,1,1,1,0,0,0,0,0,0,0,0,0
1189,원더풀 라디오.jpg,0.375971490001764,0.210154705764498,1,1,1,1,1,1,0,0,0,0,0,0
1190,원스 어게인.jpg,0.197340930674264,0.0637529137529138,1,1,1,0,1,0,0,0,0,0,0,0
1191,원스 어폰 어 타임... 인 할리우드.jpg,0.199107250746006,0.0537271615734834,0,0,0,1,1,1,0,0,0,0,0,0
1192,월 스트리트- 머니 네버 슬립스.jpg,0.153610461591756,0.0633168788429895,0,0,0,0,0,0,1,1,1,0,0,0
1193,월드 워 Z.jpg,0.221908210666189,0.0532606429582481,0,0,0,0,0,0,1,1,1,1,1,1
1194,월요일이 사라졌다.jpg,0.215518855559301,0.0712728906864397,0,1,0,0,1,0,0,1,0,0,0,0
1195,월플라워.jpg,0.266881153305204,0.0960355133614627,0,0,0,0,0,0,1,1,1,1,1,1
1196,웨딩드레스.jpg,0.307402245451026,0.107977158343012,1,1,1,0,0,0,0,0,0,0,0,0
1197,웨딩스캔들.jpg,0.355262811884751,0.0917226626160431,1,1,0,1,1,0,0,0,0,0,0,0
1198,웨스턴 리벤지.jpg,0.240368612283169,0.0588871308016878,0,0,0,0,0,0,1,1,1,0,0,0
1199,웨스트 사이드 스토리.jpg,0.125779339935053,0.0408942815413998,0,0,0,1,1,0,0,0,0,0,0,0
1200,웨이 다운.jpg,0.32352451232825,0.238455820985634,0,0,0,1,1,1,1,1,1,0,0,0
1201,웨이 백.jpg,0.303662100870653,0.101804755683485,0,0,0,1,1,1,0,0,0,0,0,0
1202,"웰컴, 삼바.jpg",0.385095607235142,0.0771782945736434,1,1,1,1,1,1,0,0,0,0,0,0
1203,위대한 개츠비.jpg,0.170407641017685,0.0535670149421413,0,0,0,1,1,1,0,0,0,0,0,0
1204,위대한 소원.jpg,0.345298546209761,0.0837937002422984,1,1,1,0,0,0,0,0,0,0,0,0
1205,위대한 쇼맨.jpg,0.163441177106235,0.0557353279224798,1,1,1,0,0,0,0,0,0,0,0,0
1206,위아 유어 프렌즈.jpg,0.46889119369985,0.450784923652897,1,1,1,1,1,1,1,1,1,0,0,0
1207,위아영.jpg,0.445093909074952,0.279468517264726,0,0,0,1,1,1,1,1,1,1,1,1
1208,위크엔드 인 파리.jpg,0.376184591351426,0.123581620042692,0,0,0,0,0,0,0,1,1,0,1,1
1209,위플래쉬.jpg,0.201018202184262,0.129716045925511,1,1,1,0,0,0,0,0,0,0,0,0
1210,위핏.jpg,0.297492516288078,0.168251452720549,0,0,0,1,1,1,1,1,1,0,0,0
1211,위험한 상견례.jpg,0.344313619437915,0.102892943077254,0,0,0,0,0,0,0,0,0,1,1,1
1212,위험한 패밀리.jpg,0.336627413282064,0.0996635424176881,1,1,1,1,1,1,0,0,0,0,0,0
1213,윈드 리버.jpg,0.19330223880597,0.070535447761194,1,1,1,0,0,0,0,0,0,0,0,0
1214,유랑의 달.jpg,0.0771804195804196,0.0275559440559441,0,1,0,0,0,0,0,0,0,0,0,0
1215,유령.jpg,0.0910502410950381,0.0306237361953648,0,0,0,0,0,0,0,1,0,0,0,0
1216,유스.jpg,0.517439160839161,0.275,0,1,0,0,1,0,0,1,0,0,1,0
1217,유아 낫 유.jpg,0.347672665715969,0.0781831656113103,1,1,1,0,0,0,0,0,0,0,0,0
1218,육사오(6-45).jpg,0.242302484876405,0.0736184377007377,1,1,1,0,0,0,0,0,0,0,0,0
1219,육혈포 강도단.jpg,0.320274261603375,0.182644163150492,1,1,1,1,1,1,0,0,0,0,0,0
1220,은밀하게 위대하게.jpg,0.286757415213272,0.157805019528984,1,1,1,1,1,1,0,0,0,0,0,0
1221,은혼.jpg,0.257208499929543,0.0956906073505923,1,1,1,1,1,1,0,0,0,0,0,0
1222,음모자.jpg,0.379462115334885,0.137298508749246,0,0,0,1,1,1,1,1,1,0,0,0
1223,응징자.jpg,0.615660732984293,0.162284467713787,0,0,0,1,1,1,1,1,1,0,0,0
1224,의형제.jpg,0.250176928520878,0.181740976645435,1,1,1,1,1,1,0,0,0,0,0,0
1225,이끼.jpg,0.112983014861996,0.0859235668789809,1,1,1,0,0,0,0,0,0,0,0,0
1226,이니셰린의 밴시.jpg,0.310840765171739,0.0760326555068719,0,0,0,1,1,1,1,1,1,0,0,0
1227,이다.jpg,0.429803139426147,0.0734531555987236,1,1,0,1,1,0,0,0,0,0,0,0
1228,이마 베프.jpg,0.372106725146199,0.2125,1,0,0,1,0,0,1,0,0,1,0,0
1229,이미테이션 게임.jpg,0.155605164066702,0.0439227045144205,0,0,0,1,1,1,1,1,1,0,0,0
1230,이민자.jpg,0.161787101787102,0.0545967365967366,1,1,1,0,0,0,0,0,0,0,0,0
1231,이번엔 잘 되겠지.jpg,0.261784390196928,0.0993788819875776,1,1,1,1,1,1,0,0,0,0,0,0
1232,이브 생 로랑.jpg,0.203703634378412,0.0788095460926533,1,1,1,0,0,0,0,0,0,0,0,0
1233,이상한 나라의 수학자.jpg,0.193515,0.0621210714285714,0,1,1,0,0,0,0,0,0,0,0,0
1234,이스케이프 룸 2- 노 웨이 아웃.jpg,0.171377623845383,0.0640384809726922,1,1,1,0,0,0,0,0,0,0,0,0
1235,이스케이프 룸.jpg,0.35590756505686,0.0497459225612521,1,1,1,0,0,0,0,0,0,0,0,0
1236,이스케이프 플랜.jpg,0.314096963421189,0.0995677182731228,1,1,1,1,1,1,0,0,0,0,0,0
1237,이스케이프.jpg,0.457227110574411,0.228557588171995,1,1,1,1,1,1,0,0,0,0,0,0
1238,이웃사촌.jpg,0.445147902097902,0.177677622377622,0,0,0,0,0,0,0,0,0,1,1,1
1239,이웃집 스타.jpg,0.257833626081028,0.100226258366873,1,1,1,0,0,0,0,0,0,0,0,0
1240,이웃집에 신이 산다.jpg,0.109303558967202,0.0510788555478018,0,0,0,0,0,0,0,0,0,1,1,1
1241,이층의 악당.jpg,0.402054524457225,0.136048800405113,0,0,0,0,0,0,0,0,0,1,1,1
