,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
433,돌핀 : 꿈꾸는 다니엘의 용감한 모험,https://www.kobis.or.kr/common/mast/movie/2013/03/983ebde67b3947d79aa43bc71f31f02a.jpg,돌핀 - 꿈꾸는 다니엘의 용감한 모험.jpg,20135942,"장편 | 일반영화 | 애니메이션, 어드벤처 | 87분 0초 | 전체관람가 | 페루, 독일, 이탈리아","필름,2D",
434,나의 첫 번째 슈퍼스타,https://www.kobis.or.kr/common/mast/movie/2020/05/c8ece33717d74f07905804d8f78ec85a.jpg,나의 첫 번째 슈퍼스타.jpg,20209463,"장편 | 일반영화 | 코미디, 드라마 | 113분 29초 | 12세이상관람가 | 미국",2D,[주연] 다코타 존슨 | 트레이스 엘리스 로스
435,개구리왕국,https://www.kobis.or.kr/common/mast/movie/2015/10/4d0cf021919a4ff58e230dcca051e3b0.jpg,개구리왕국.jpg,20156360,"장편 | 일반영화 | 애니메이션, 어드벤처 | 77분 46초 | 전체관람가 | 중국","필름,2D",
436,베스트 엑조틱 메리골드 호텔,https://www.kobis.or.kr/common/mast/movie/2012/06/9806ada8265946c5bd3d262e3c91f58b.jpg,베스트 엑조틱 메리골드 호텔.jpg,20126470,"장편 | 예술영화 | 코미디, 드라마 | 124분 0초 | 15세이상관람가 | 영국","필름,2D",[주연] 주디 덴치 | 빌 나이히 | 톰 윌킨슨 | 매기 스미스 | 셀리아 아임리 | 데브 파텔
437,길위에서,https://www.kobis.or.kr/common/mast/movie/2013/05/5e849454cbd3426eb125db7b619f08b8.jpg,길위에서.jpg,20126003,장편 | 예술영화 | 다큐멘터리 | 104분 28초 | 전체관람가 | 한국,"필름,2D",[제작] 임소연
438,인 디 에어,https://www.kobis.or.kr/common/mast/movie/2011/12/9ca524f5d5054b1591d6ced49d847db4.jpg,인 디 에어.jpg,20100104,"장편 | 일반영화 | 드라마, 코미디, 멜로/로맨스 | 108분 0초 | 15세이상관람가 | 미국",필름,[주연] 조지 클루니 | 베라 파미가 | 안나 켄드릭
439,"부르고뉴, 와인에서 찾은 인생",https://www.kobis.or.kr/common/mast/movie/2018/03/6c808bcdd9b44b1cbe1f4f5df71f7f9a.jpg,"부르고뉴, 와인에서 찾은 인생.jpg",20176067,장편 | 예술영화 | 드라마 | 113분 22초 | 15세이상관람가 | 프랑스,2D,[주연] 피오 마르마이 | 아나 지라르도 | 프랑수아 시빌
440,튤립 피버,https://www.kobis.or.kr/common/mast/movie/2017/11/b324698f28124ac7a1c95d2b49b78f95.jpg,튤립 피버.jpg,20175481,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 104분 52초 | 청소년관람불가 | 영국, 미국",2D,[주연] 데인 드한 | 알리시아 비칸데르 | 크리스토프 왈츠
441,디센던트,https://www.kobis.or.kr/common/mast/movie/2011/12/2747c80deb8a432caeec78a77c7dddb5.jpg,디센던트.jpg,20113981,"장편 | 예술영화 | 코미디, 드라마 | 115분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 조지 클루니(맷 킹 ) | 주디 그리어(줄리 스피어 )
442,블랙 가스펠,https://www.kobis.or.kr/common/mast/movie/2013/10/ca824f45763848669f5a2e8baa29e8c9.jpg,블랙 가스펠.jpg,20131245,장편 | 예술영화 | 드라마 | 93분 21초 | 전체관람가 | 한국,"필름,2D",[주연] 양동근 | 정준 | 김유미 | 박수용
443,더 라스트: 나루토 더 무비,https://www.kobis.or.kr/common/mast/movie/2015/02/d06e7f1b27a44f9dba6e0518374d2f85.jpg,더 라스트- 나루토 더 무비.jpg,20156241,장편 | 예술영화 | 애니메이션 | 111분 56초 | 12세이상관람가 | 일본,"필름,2D",
444,콘트라밴드,https://www.kobis.or.kr/common/mast/movie/2012/02/b907c6bc2467463992a4b5b5ce3d63ed.jpg,콘트라밴드.jpg,20124873,"장편 | 일반영화 | 액션, 스릴러 | 109분 0초 | 청소년관람불가 | 미국, 영국","필름,2D",[주연] 마크 월버그(크리스 페러데이 ) | 케이트 베킨세일(케이트 페러데이 )
445,머니백,https://www.kobis.or.kr/common/mast/movie/2018/04/610ffd6722884d688e4ea18d0835fdf4.jpg,머니백.jpg,20165045,"장편 | 일반영화 | 액션, 드라마 | 100분 31초 | 15세이상관람가 | 한국",2D,[주연] 김무열(민재) | 박희순 | 이경영 | 전광렬 | 임원희 | 오정세(택시기사) | 김민교
446,폭풍전야,https://www.kobis.or.kr/upload/up_img/cleansing/31/mov_20090331_17.jpg,폭풍전야.jpg,20090331,"장편 | 일반영화 | 드라마, 멜로/로맨스 | 104분 0초 | 청소년관람불가 | 한국",필름,[주연] 김남길 | 황우슬혜(미아) | 이재민(면회실 교도관 )
447,프랭크,https://www.kobis.or.kr/common/mast/movie/2014/09/6b43f04cfadc4483a77296cab1a3dab4.jpg,프랭크.jpg,20140196,"장편 | 예술영화 | 코미디, 드라마 | 95분 4초 | 15세이상관람가 | 영국, 아일랜드","필름,2D",[주연] 마이클 패스벤더 | 도널 글리슨 | 매기 질렌할 | 스쿳 맥네이리
448,태일이,https://www.kobis.or.kr/common/mast/movie/2021/12/9e48270991d849b78819f7b11e6ab13d.jpg,태일이.jpg,20183772,장편 | 예술영화 | 애니메이션 | 99분 5초 | 전체관람가 | 한국,2D,[주연] 장동윤(태일역) | 염혜란(어머니역) | 진선규(아버지역) | 박철민(재단사 신씨역) | 권해효(한미사 사장역) | 태인호(오형사)
449,호프 스프링즈,https://www.kobis.or.kr/common/mast/movie/2013/03/b598f9a8e0224eb493701faedf5cfb64.jpg,호프 스프링즈.jpg,20135581,"장편 | 일반영화 | 멜로/로맨스, 코미디 | 100분 0초 | 청소년관람불가 | 미국","필름,2D",[주연] 메릴 스트립 | 토미 리 존스 | 스티브 카렐
450,캔디맨,https://www.kobis.or.kr/common/mast/movie/2021/08/d68fa0eeaea849acb4e33818ada99ba1.jpg,캔디맨.jpg,20219770,"장편 | 일반영화 | 미스터리, 공포(호러) | 91분 1초 | 15세이상관람가 | 미국",2D,[주연] 야히아 압둘 마틴 2세 | 테요나 패리스 | 네이산 스튜어트 자렛 | 콜먼 도밍고
451,더 비지트,https://www.kobis.or.kr/common/mast/movie/2015/09/3a4e975305c54d088c5fb345fd9dd350.jpg,더 비지트.jpg,20155639,"장편 | 일반영화 | 스릴러, 공포(호러) | 93분 58초 | 15세이상관람가 | 미국","필름,2D",[주연] 디애너 듀나건 | 피터 맥로비 | 에드 옥슨볼드 | 올리비아 데종
452,사랑은 언제나 진행중,https://www.kobis.or.kr/upload/up_img/cleansing/29/mov_20100029_3.jpg,사랑은 언제나 진행중.jpg,20100029,"장편 | 일반영화 | 코미디, 멜로/로맨스 | 93분 0초 | 15세이상관람가 | 미국",필름,[주연] 캐서린 제타-존스(샌디 ) | 저스틴 바사(아람 핑클스타인)
453,너의 췌장을 먹고 싶어,https://www.kobis.or.kr/common/mast/movie/2018/10/ef30699e94bb41a9be969dee190625e8.jpg,너의 췌장을 먹고 싶어.jpg,20186822,"장편 | 예술영화 | 애니메이션, 드라마 | 109분 2초 | 12세이상관람가 | 일본",2D,[주연] 타카스기 마히로(나 (목소리)) | 린(사쿠라 (목소리))
454,별을 쫓는 아이,https://www.kobis.or.kr/common/mast/movie/2019/11/ebaf29aa6495491e8c8e6cf19f7ab37f.jpg,별을 쫓는 아이.jpg,20111116,장편 | 일반영화 | 애니메이션 | 116분 00초 | 전체관람가 | 일본,"필름,2D",
455,꼬마영웅 경찰차 프로디,https://www.kobis.or.kr/common/mast/movie/2013/04/150e4902bc214921a17b929a2de80d70.1,꼬마영웅 경찰차 프로디.jpg,20136783,"장편 | 예술영화 | 애니메이션, 코미디, 가족 | 74분 39초 | 전체관람가 | 노르웨이, 미국","필름,2D",[주연] 이선 | 엄상현
456,포인트 블랭크,https://www.kobis.or.kr/upload/up_img/2011/07/mov_F0BED7_20110704164741_1.jpg,포인트 블랭크.jpg,20111351,장편 | 예술영화 | 스릴러 | 84분 0초 | 청소년관람불가 | 프랑스,"필름,2D",[주연] 질 를르슈 | 로쉬디 젬
457,소중한 날의 꿈,https://www.kobis.or.kr/common/mast/movie/2013/10/6ed36ef6f4a5415b8b2177af1d307388.jpg,소중한 날의 꿈.jpg,20101392,"장편 | 예술영화 | 애니메이션, 드라마 | 100분 0초 | 전체관람가 | 한국","필름,2D",[주연] 박신혜(오이랑) | 오연서(목소리 출연) | 송창의(철수)
458,인 더 하이츠,https://www.kobis.or.kr/common/mast/movie/2021/06/a30e295715c64aceadefd2d94836a45a.jpg,인 더 하이츠.jpg,20204790,"장편 | 일반영화 | 뮤지컬, 드라마 | 142분 48초 | 12세이상관람가 | 미국","2D,IMAX,DOLBYCINEMA",[주연] 안소니 라모스 | 멜리사 바레라 | 코리 호킨스 | 레슬리 그레이스
459,바다 탐험대 옥토넛 스페셜,https://www.kobis.or.kr/common/mast/movie/2015/02/3174ee055dcc4fbf93757c5b353eeb02.jpg,바다 탐험대 옥토넛 스페셜.jpg,20155601,장편 | 예술영화 | 애니메이션 | 70분 0초 | 전체관람가 | 영국,"필름,2D,3D",[주연] 하성용 | 정재헌 | 엄상현 | 윤승희 | 김정은
460,매혹당한 사람들,https://www.kobis.or.kr/common/mast/movie/2017/08/b02fce9280a645fc83299f5fdc83ab5c.jpg,매혹당한 사람들.jpg,20170268,"장편 | 예술영화 | 스릴러, 드라마 | 93분 38초 | 15세이상관람가 | 미국",2D,[주연] 니콜 키드먼 | 커스틴 던스트 | 엘르 패닝 | 콜린 파렐
461,빅샤크2: 해저2만리,https://www.kobis.or.kr/common/mast/movie/2019/04/cbfc0375696346a49f17636ad327eda1.jpg,빅샤크2- 해저2만리.jpg,20199063,"장편 | 일반영화 | 애니메이션, 어드벤처 | 74분 45초 | 전체관람가 | 중국",2D,[주연] 장병관(빅샤크 목소리) | 김소희(메이 목소리) | 김보나(보보 목소리) | 서반석(네모선장 목소리) | 강은애(해마 목소리) | 이창민(경찰 소라게 목소리) | 김경희(올리 목소리) | 민아(베스 목소리)
462,프리키 데스데이,https://www.kobis.or.kr/common/mast/movie/2020/11/d151743067294820b423a894851e6418.jpg,프리키 데스데이.jpg,20201123,"장편 | 일반영화 | 코미디, 공포(호러) | 102분 4초 | 청소년관람불가 | 미국",2D,[주연] 빈스 본 | 캐서린 뉴튼
463,스트레스를 부르는 그 이름 직장상사,https://www.kobis.or.kr/upload/up_img/2011/10/mov_737D0A_20111017164459_1.jpg,스트레스를 부르는 그 이름 직장상사.jpg,20112971,장편 | 일반영화 | 코미디 | 97분 0초 | 청소년관람불가 | 미국,"필름,2D",[주연] 제니퍼 애니스턴(줄리아 ) | 제이미 폭스 | 제이슨 베이트먼(닉 헨드릭스 ) | 제이슨 서디키스(커트 벅맨 ) | 콜린 파렐(바비 ) | 찰리 데이(데일 아버스 ) | 케빈 스페이시(데이브 )
464,오싱,https://www.kobis.or.kr/common/mast/movie/2013/12/aeb5d08bb9c94fb7b684dab310da4689.jpg,오싱.jpg,20135367,장편 | 예술영화 | 드라마 | 109분 16초 | 전체관람가 | 일본,"필름,2D",[주연] 하마다 코코네(타니무라 오싱) | 우에토 아야(타니무라 후지)
465,킬러 인사이드 미,https://www.kobis.or.kr/upload/up_img/cleansing/62/mov_20100362_3.jpg,킬러 인사이드 미.jpg,20100362,"장편 | 예술영화 | 범죄, 드라마, 스릴러 | 103분 0초 | 청소년관람불가 | 미국","필름,2D",[주연] 케이시 애플렉(루) | 케이트 허드슨(에이미 ) | 제시카 알바(조이스)
466,스카이포스 3D,https://www.kobis.or.kr/common/mast/movie/2013/02/ec47cb4b22974f6b92de2d70c19433f6.jpg,스카이포스 3D.jpg,20134042,"장편 | 일반영화 | 애니메이션 | 81분 0초 | 전체관람가 | 미국, 홍콩","필름,2D,3D",[주연] 아론 크렙스 | 헤더 고든
467,아웃포스트,https://www.kobis.or.kr/common/mast/movie/2020/09/97417db93f824ffba91367cc52b0e40e.jpg,아웃포스트.jpg,20202341,"장편 | 일반영화 | 전쟁, 드라마 | 123분 22초 | 15세이상관람가 | 미국",2D,[주연] 스콧 이스트우드 | 케일럽 랜드리 존스 | 올랜도 블룸
468,언어의 정원,https://www.kobis.or.kr/common/mast/movie/2021/09/b290490b14204250ae27713276f5f717.jpg,언어의 정원.jpg,20139083,장편 | 예술영화 | 애니메이션 | 46분 6초 | 12세이상관람가 | 일본,"필름,2D",[주연] 이리노 미유 | 하나자와 카나 | 히라노 후미
469,트리 오브 라이프,https://www.kobis.or.kr/upload/up_img/2011/09/mov_HFEGD1_20110919093243_1.jpg,트리 오브 라이프.jpg,20112622,장편 | 예술영화 | 드라마 | 137분 0초 | 15세이상관람가 | 미국,"필름,2D",[주연] 브래드 피트(오브라이언 ) | 피오나 쇼(오브라이언 부인 ) | 숀 펜(잭 )
470,미안해 사랑해 고마워,https://www.kobis.or.kr/common/mast/movie/2015/10/1cb7aa66de2a454bbeab04d92276c3ef.jpg,미안해 사랑해 고마워.jpg,20149961,장편 | 일반영화 | 드라마 | 114분 45초 | 15세이상관람가 | 한국,"필름,2D",[주연] 지진희 | 김성균 | 성유리 | 이계인(종구)
471,빅 미라클,https://www.kobis.or.kr/common/mast/movie/2012/02/a11ef8e27ded47d1a0193827314cf034.jpg,빅 미라클.jpg,20124011,"장편 | 일반영화 | 드라마, 멜로/로맨스 | 107분 0초 | 전체관람가 | 미국","필름,2D",[주연] 드류 베리모어 | 크리스틴 벨
472,콜레트,https://www.kobis.or.kr/common/mast/movie/2019/02/4c68fe04a6d442dba9e691917fe12741.jpg,콜레트.jpg,20198146,"장편 | 예술영화 | 드라마 | 112분 23초 | 15세이상관람가 | 영국, 미국, 헝가리",2D,[주연] 키이라 나이틀리 | 도미닉 웨스트 | 엘리너 톰린슨
473,두 번의 결혼식과 한 번의 장례식,https://www.kobis.or.kr/common/mast/movie/2013/06/5b921cc0875249aabdd158f386504e0c.jpg,두 번의 결혼식과 한 번의 장례식.jpg,20124061,"장편 | 예술,독립 영화 | 코미디, 멜로/로맨스 | 106분 0초 | 15세이상관람가 | 한국","필름,2D",[주연] 김동윤(민수) | 류현경(효진) | 송용진(석) | 정애연(서영)
474,더 씽,https://www.kobis.or.kr/common/mast/movie/2012/06/a121237f9c4f478792035640a2a311cb.jpg,더 씽.jpg,20126617,"장편 | 일반영화 | 공포(호러), 미스터리, SF | 103분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 메리 엘리자베스 윈스티드 | 조엘 에저튼 | 에릭 크리스찬 올슨
475,윈드 리버,https://www.kobis.or.kr/common/mast/movie/2021/04/829daa22f8d24219a139704e17b01d08.jpg,윈드 리버.jpg,20170302,"장편 | 예술영화 | 액션, 스릴러 | 111분 4초 | 15세이상관람가 | 미국, 영국, 캐나다",2D,[주연] 제레미 레너 | 엘리자베스 올슨 | 존 번탈
476,브루클린,https://www.kobis.or.kr/common/mast/movie/2016/04/3d217a459f084e0e80d0e1bd65e3b51a.jpg,브루클린.jpg,20162206,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 111분 14초 | 12세이상관람가 | 미국",2D,[주연] 시얼샤 로넌 | 도널 글리슨
477,부활: 그 증거,https://www.kobis.or.kr/common/mast/movie/2020/09/f0f1402b6cb94d5b935131e4e3b8538f.jpg,부활- 그 증거.jpg,20200246,장편 | 예술영화 | 다큐멘터리 | 96분 33초 | 전체관람가 | 한국,2D,[주연] 권오중(권오중) | 이성혜 | 이용규 | 이어령 | 천정은
478,포레스트: 죽음의 숲,https://www.kobis.or.kr/common/mast/movie/2016/03/56aa4d2df17d4419b3b66313373fb63b.jpg,포레스트- 죽음의 숲.jpg,20162001,장편 | 일반영화 | 공포(호러) | 93분 7초 | 12세이상관람가 | 미국,2D,[주연] 나탈리 도메르 | 테일러 키니 | 이오인 맥큰
479,폴란드로 간 아이들,https://www.kobis.or.kr/common/mast/movie/2018/10/8da4281ba76f4a64b822697c4972c047.jpg,폴란드로 간 아이들.jpg,20189281,"장편 | 예술,독립 영화 | 다큐멘터리, 드라마 | 78분 37초 | 전체관람가 | 한국",2D,[주연] 이송(이송) | 추상미(나레이션) | 추상미(출연)
480,더 테너 리리코 스핀토,https://www.kobis.or.kr/common/mast/movie/2014/11/213c811fe84c472fabd7724781202f4a.jpg,더 테너 리리코 스핀토.jpg,20141614,장편 | 예술영화 | 드라마 | 114분 22초 | 12세이상관람가 | 한국,"필름,2D",[주연] 유지태(배재철) | 차예련(이윤희) | 이세야 유스케
481,젝스키스 에이틴,https://www.kobis.or.kr/common/mast/movie/2018/01/ee0c80ea2caf40b1aab86e13b7444eb2.jpg,젝스키스 에이틴.jpg,20189525,장편 | 일반영화 | 다큐멘터리 | 100분 9초 | 전체관람가 | 한국,2D,[주연] 은지원 | 이재진 | 장수원 | 김재덕 | 강성훈
482,다이빙벨,https://www.kobis.or.kr/common/mast/movie/2014/10/9083bd807d414ce8ada46e35326b1022.jpg,다이빙벨.jpg,20141706,"장편 | 예술,독립 영화 | 다큐멘터리 | 77분 0초 | 15세이상관람가 | 한국","필름,2D",[주연] 이상호 | 이종인
483,"제자, 옥한흠",https://www.kobis.or.kr/common/mast/movie/2014/11/9bba6259570d4e2598eb9a70691ca6fd.jpg,"제자, 옥한흠.jpg",20142798,장편 | 예술영화 | 다큐멘터리 | 92분 37초 | 전체관람가 | 한국,"필름,2D",[주연] 권오중 | 성유리 | 옥한흠
484,비밀,https://www.kobis.or.kr/common/mast/movie/2015/10/bb550870a1124047a03ad95b530e12d9.jpg,비밀.jpg,20156553,"장편 | 일반영화 | 미스터리, 드라마 | 101분 41초 | 15세이상관람가 | 한국","필름,2D",[주연] 성동일 | 김유정 | 손호준
485,인시디어스,https://www.kobis.or.kr/common/mast/movie/2012/07/f171b53a17464bceb5b43a653c3ea0e2.jpg,인시디어스.jpg,20127446,"장편 | 일반영화 | 공포(호러), 판타지, 스릴러 | 102분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 패트릭 윌슨 | 로즈 번 | 바바라 허쉬 | 리 워넬
486,내가 잠들기 전에,https://www.kobis.or.kr/common/mast/movie/2014/10/aa36fa6bff4145969619db2faf8ac38e.jpg,내가 잠들기 전에.jpg,20141961,"장편 | 예술영화 | 미스터리, 스릴러 | 92분 21초 | 청소년관람불가 | 영국","필름,2D",[주연] 니콜 키드먼 | 콜린 퍼스 | 마크 스트롱
487,언더더씨,https://www.kobis.or.kr/common/mast/movie/2017/06/bc56383033d54a1aac2ac4c6e0e1fc67.jpg,언더더씨.jpg,20175821,장편 | 일반영화 | 애니메이션 | 71분 21초 | 전체관람가 | 미국,2D,[주연] 김연우(엔지 목소리 ) | 황창영(레이 목소리 ) | 김경희(포포 목소리 ) | 이현(터틀맨 목소리 )
488,레드라이트,https://www.kobis.or.kr/common/mast/movie/2012/08/621e221472fb4ff1a296e540a321ff77.jpg,레드라이트.jpg,20128272,"장편 | 일반영화 | 미스터리, 스릴러 | 113분 0초 | 15세이상관람가 | 스페인, 미국","필름,2D",[주연] 로버트 드 니로 | 킬리언 머피 | 시고니 위버 | 엘리자베스 올슨
489,마음이 외치고 싶어해,https://www.kobis.or.kr/common/mast/movie/2016/02/aafc7369e5274df0a20db3174b779869.jpg,마음이 외치고 싶어해.jpg,20161594,장편 | 예술영화 | 애니메이션 | 119분 38초 | 12세이상관람가 | 일본,2D,[주연] 미나세 이노리(나루세 준)
490,번개맨의 비밀,https://www.kobis.or.kr/common/mast/movie/2018/11/d8cca51def9a42dfbf8f111209c18f26.jpg,번개맨의 비밀.jpg,20183650,"장편 | 일반영화 | 가족, 뮤지컬 | 68분 10초 | 전체관람가 | 한국",2D,[주연] 서홍석 | 유수호 | 최오식 | 김수미
