,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
473,아메리칸 허니: 방황하는 별의 노래,https://www.kobis.or.kr/common/mast/movie/2017/07/41d60461f0fa493e89d7c017fb9e087f.jpg,아메리칸 허니- 방황하는 별의 노래.jpg,,,2D,[주연] 사샤 레인 | 샤이아 라보프 | 라일리 코프
474,지저귀는 새는 날지 않는다,https://www.kobis.or.kr/common/mast/movie/2020/06/770d31e8a42f4ea6a11c53c3c9b244d3.jpg,지저귀는 새는 날지 않는다.jpg,,,2D,[주연] 신가키 타루스케(야시로) | 하타노 와타루(도메키)
475,러브 매니지먼트,https://www.kobis.or.kr/upload/up_img/cleansing/59/mov_20090859_3.jpg,러브 매니지먼트.jpg,,,필름,[주연] 제니퍼 애니스턴 | 스티브 잔
476,용을 찾아서,https://www.kobis.or.kr/common/mast/movie/2017/01/20ce67a2a26648508d414689fc60a78a.jpg,용을 찾아서.jpg,,,2D,
477,칼릴 지브란의 예언자,https://www.kobis.or.kr/common/mast/movie/2015/08/4c2dc6ce07634909b90c0993728ed4d2.jpg,칼릴 지브란의 예언자.jpg,,,"필름,2D",[주연] 리암 니슨(무스타파 (목소리)) | 셀마 헤이엑(카밀라 (목소리)) | 존 크래신스키(할림 (목소리)) | 쿠벤자네 왈리스(알미트라 (목소리))
478,모스트 바이어런트,https://www.kobis.or.kr/common/mast/movie/2015/03/4f713aef52e243988fb6bb6377f2a52b.jpg,모스트 바이어런트.jpg,,,"필름,2D",[주연] 오스카 아이삭 | 제시카 차스테인
479,엄마의 공책,https://www.kobis.or.kr/common/mast/movie/2018/02/d750312f7271472380fd89138af5294a.jpg,엄마의 공책.jpg,,,2D,[주연] 이주실(애란) | 이종혁(규현)
480,미 투,https://www.kobis.or.kr/upload/up_img/cleansing/64/mov_20100164_3.jpg,미 투.jpg,,,필름,[주연] 롤라 두에냐스 | 파블로 피네다 
481,금의위 : 14 검의 비밀,https://www.kobis.or.kr/common/mast/movie/2012/05/0026156e4c43480ab895d85dbb676b1d.jpg,금의위 - 14 검의 비밀.jpg,,,"필름,2D",[주연] 견자단 | 조미 | 홍금보 | 오존
482,투 아이즈,https://www.kobis.or.kr/upload/up_img/cleansing/31/mov_20100731_3.jpg,투 아이즈.jpg,,,"필름,2D",[주연] 헤드윅 미니스 | 이자벨 스토켈 | 샬롯 아놀디  | 바리 아츠마 
483,경계의 저편 : I'LL BE HERE -미래편-,https://www.kobis.or.kr/common/mast/movie/2015/09/f7344b48a2a042e2b24ba2444d486883.jpg,경계의 저편 - I'LL BE HERE -미래편-.jpg,,,"필름,2D",[주연] 타네다 리사 | 켄 | 치하라 미노리
484,나에게서 온 편지,https://www.kobis.or.kr/common/mast/movie/2013/07/45722f594fc44bd3b1534505cb46a6a7.jpg,나에게서 온 편지.jpg,,,"필름,2D",[주연] 줄리엣 곰버트(라셸) | 안나 르마르샹(발레리) | 아그네스 자우이(콜레트 글라드스타인) | 드니 포달리데스(미섈 글라드스타인) | 이자벨 까레(카테린)
485,오기와 악동들 더 무비,https://www.kobis.or.kr/common/mast/movie/2014/04/5b7a34aa0c4047f886e0073c27ce70e2.jpg,오기와 악동들 더 무비.jpg,,,"필름,2D",[주연] 문남숙(내레이션 )
486,똑딱똑딱 마법의 시계나라,https://www.kobis.or.kr/common/mast/movie/2019/03/96169e6387824858b300915c50f6a698.jpg,똑딱똑딱 마법의 시계나라.jpg,,,2D,[주연] 강은애(애니 목소리) | 박성영(오늘 목소리) | 김보나(여기 목소리) | 서반석(캡틴 클락 목소리) | 이창민(킹베어 목소리) | 고구인(다크 목소리)
487,스트레스 제로,https://www.kobis.or.kr/common/mast/movie/2021/01/e7afbcea27d74da8b6944bb92e336882.jpg,스트레스 제로.jpg,,,2D,"[주연] 임채헌(짱돌) | 유동균(고박사) | 김승태(타조, 비서실장) | 김사라(홍진이) | 전숙경(한숙희, 장영민) | 김영진(최장군) | 임주현(장영재)"
488,바나나쏭의 기적,https://www.kobis.or.kr/common/mast/movie/2018/02/73447d1f38cd4b78bbf1c8de414d2734.jpg,바나나쏭의 기적.jpg,,,2D,[주연] 김재창
489,에스코바르,https://www.kobis.or.kr/common/mast/movie/2018/10/81711c57018b40b7bbbc8261e1d7681c.jpg,에스코바르.jpg,,,2D,[주연] 하비에르 바르뎀 | 페넬로페 크루즈 | 피터 사스가드
490,시소,https://www.kobis.or.kr/common/mast/movie/2016/10/d3f70222350a434d8374b63c57094c84.jpg,시소.jpg,,,2D,[주연] 이동우 | 임재신
491,더블: 달콤한 악몽,https://www.kobis.or.kr/common/mast/movie/2014/09/c4a4130e4ba14878ae57f5c78d48ba56.jpg,더블- 달콤한 악몽.jpg,,,"필름,2D",[주연] 제시 아이젠버그 | 미아 와시코브스카
492,반 고흐: 위대한 유산,https://www.kobis.or.kr/common/mast/movie/2014/09/dcc6acb0de484e53ab581b4297d3e8bb.jpg,반 고흐- 위대한 유산.jpg,,,"필름,2D",[주연] 바리 아츠마 | 예로엔 크라베
493,시리어스 맨,https://www.kobis.or.kr/common/mast/movie/2011/12/689476302fde4f2a9df04045dbad5746.jpg,시리어스 맨.jpg,,,필름,[주연] 마이클 스털버그(래리 고프닉) | 리차드 카인드(아서)
494,내일의 안녕,https://www.kobis.or.kr/common/mast/movie/2017/07/51e31678a01f4c8d9e62bbed26083a81.jpg,내일의 안녕.jpg,,,2D,[주연] 페넬로페 크루즈 | 루이스 토사
495,하이큐!! 또 다른 도전,https://www.kobis.or.kr/common/mast/movie/2020/05/b45da363818e42ba959e1c5ec5c1ab53.jpg,하이큐!! 또 다른 도전.jpg,,,2D,
