영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
극장판 5등분의 신부,https://www.kobis.or.kr/common/mast/movie/2022/08/0bcb26fc9c7046a08bae43ca5704c509.png,극장판 5등분의 신부.jpg,20226751,"장편 | 일반영화 | 애니메이션, 드라마 | 136분 12초 | 12세이상관람가 | 일본",2D,[주연] 마츠오카 요시츠구(우에스기 후타로) | 하나자와 카나(나카오 이치카) | 타케타츠 아야나(나카노 니노) | 이토 미쿠(나카노 미쿠) | 사쿠라 아야네(나카노 요츠바) | 미나세 이노리(나카노 이츠키)
엔시티 드림 더 무비 : 인 어 드림,https://www.kobis.or.kr/common/mast/movie/2022/11/7e697b412425455bb518dfcde4a7aa54.jpg,엔시티 드림 더 무비 - 인 어 드림.jpg,20228602,장편 | 일반영화 | 다큐멘터리 | 116분 50초 | 전체관람가 | 한국,"2D,4D,ScreenX",[편집] 신준희(Concert editor)   |   조재민(SCREENX SUPERVISOR)
빅샤크4: 바다공룡 대모험,https://www.kobis.or.kr/common/mast/movie/2022/06/84a4ff4cf2e34cdb9aa576e5704318f1.jpg,빅샤크4- 바다공룡 대모험.jpg,20211321,장편 | 일반영화 | 어드벤처 | 85분 0초 | 전체관람가 | 중국,2D,[주연] 김용(빅샤크) | 김소희(코비) | 박시윤(조이)
핑크퐁 시네마 콘서트3 : 진저브레드맨을 잡아라,https://www.kobis.or.kr/common/mast/movie/2023/06/6856a99594cd455da47364ec947f21f1.png,핑크퐁 시네마 콘서트3 - 진저브레드맨을 잡아라.jpg,20232491,장편 | 예술영화 | 애니메이션 | 65분 14초 | 전체관람가 | 한국,2D,[주연] 조경이(핑크퐁) | 이소은(호기) | 박요한(진저브레드맨) | 김새해(제니) | 장예나(아기상어)
더 킬러: 죽어도 되는 아이,https://www.kobis.or.kr/common/mast/movie/2022/07/bd673078da0b44688429d2941a56cf0d.jpg,더 킬러- 죽어도 되는 아이.jpg,20225186,장편 | 일반영화 | 액션 | 95분 7초 | 청소년관람불가 | 한국,2D,[주연] 장혁(의강) | 이승준(이형사)
티켓 투 파라다이스,https://www.kobis.or.kr/common/mast/movie/2022/09/d812bff0e98741faa4b47d2b4a1ae579.jpg,티켓 투 파라다이스.jpg,20227338,"장편 | 일반영화 | 멜로/로맨스, 코미디 | 103분 51초 | 12세이상관람가 | 미국",2D,[주연] 줄리아 로버츠 | 조지 클루니 | 케이틀린 디버
이빨요정 비올레타: 요정나라로 돌아갈래!,https://www.kobis.or.kr/common/mast/movie/2023/10/e9de39bac4024b919f41c653543abee9.jpg,이빨요정 비올레타- 요정나라로 돌아갈래!.jpg,20234293,"장편 | 예술영화 | 애니메이션, 판타지, 어드벤처 | 79분 30초 | 전체관람가 | 독일",2D,
시맨틱 에러: 더 무비,https://www.kobis.or.kr/common/mast/movie/2022/07/137a0cad58d5457ca7a4ba7e3847dbcc.jpg,시맨틱 에러- 더 무비.jpg,20225892,장편 | 일반영화 | 멜로/로맨스 | 177분 28초 | 12세이상관람가 | 한국,2D,[주연] 박서함(장재영) | 박재찬(추상우)
드라이브 마이 카,https://www.kobis.or.kr/common/mast/movie/2023/11/c86a7af8397342c198ec10436ce2a3bc.jpg,드라이브 마이 카.jpg,20218415,장편 | 예술영화 | 드라마 | 179분 18초 | 15세이상관람가 | 일본,2D,[주연] 니시지마 히데토시(가후쿠) | 미우라 토코(미사키)
바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,https://www.kobis.or.kr/common/mast/movie/2023/01/15dabd2e43ae41dbb285398ef95b3de1.jpg,바다 탐험대 옥토넛 육지수호 대작전 - 열대우림을 지켜라!.jpg,20239913,"장편 | 예술영화 | 애니메이션, 액션, 어드벤처 | 57분 6초 | 전체관람가 | 영국",2D,[주연] 하성용(바나클) | 정재헌(콰지) | 엄상현(페이소) | 윤승희(대쉬) | 김율(트윅) | 유동균(셸링턴) | 김정은(잉클링) | 한경화(튜닙) | 박성영(포니) | 이재현(민)
수라,https://www.kobis.or.kr/common/mast/movie/2023/10/66d28ae053cb463690df2e74159c095c.jpg,수라.jpg,20227654,"장편 | 예술,독립 영화 | 다큐멘터리 | 102분 6초 | 전체관람가 | 한국",2D,[주연] 황윤
슬픔의 삼각형,https://www.kobis.or.kr/common/mast/movie/2023/04/774bbb5ec45846fa8d43780bba8b8963.jpg,슬픔의 삼각형.jpg,20231029,"장편 | 예술영화 | 코미디, 드라마 | 147분 22초 | 15세이상관람가 | 미국",2D,[주연] 우디 해럴슨(선장) | 해리스 딕킨슨(칼)
바람 따라 만나리 : 김호중의 계절,https://www.kobis.or.kr/common/mast/movie/2023/09/9570ebabff394c9191061b7610646344.jpg,바람 따라 만나리 - 김호중의 계절.jpg,20234663,"장편 | 일반영화 | 공연, 다큐멘터리 | 전체관람가 | 한국","2D,ScreenX",[주연] 김호중
애스터로이드 시티,https://www.kobis.or.kr/common/mast/movie/2023/06/a8547ec1b51643ada893c59bb9e37dcf.jpg,애스터로이드 시티.jpg,20231781,장편 | 예술영화 | 드라마 | 105분 0초 | 12세이상관람가 | 미국,2D,[주연] 제이슨 슈왈츠먼 | 스칼렛 요한슨 | 톰 행크스 | 제프리 라이트 | 틸다 스윈튼 | 브라이언 크랜스톤 | 에드워드 노튼 | 애드리언 브로디 | 리브 슈라이버 | 홉 데이비스
류이치 사카모토: 오퍼스,https://www.kobis.or.kr/common/mast/movie/2023/11/baca7114e8dc4795b8848e32cd8efc5d.jpg,류이치 사카모토- 오퍼스.jpg,20236080,"장편 | 예술영화 | 공연, 다큐멘터리 | 103분 7초 | 전체관람가 | 일본",2D,[주연] 사카모토 류이치
라일 라일 크로커다일,https://www.kobis.or.kr/common/mast/movie/2022/12/3a55aa43d86943afb05f2cf4e88c85ae.jpeg,라일 라일 크로커다일.jpg,20229166,"장편 | 일반영화 | 가족, 뮤지컬, 드라마 | 105분 49초 | 전체관람가 | 미국",2D,[주연] 하비에르 바르뎀 | 콘스탄스 우 | 스쿳 맥네이리 | 윈슬로우 페글리 | 숀 멘데스 | 브렛 겔맨
런닝맨: 리벤져스,https://www.kobis.or.kr/common/mast/movie/2023/08/fb9adc22c30d40a5963c780be7fd4e0e.jpg,런닝맨- 리벤져스.jpg,20232618,장편 | 예술영화 | 애니메이션 | 73분 16초 | 전체관람가 | 한국,2D,[시나리오(각본)] 엄영식
고고다이노 극장판: 얼음공룡의 비밀,https://www.kobis.or.kr/common/mast/movie/2022/09/e527dbd68de54eb1a6bac4fbae58af0d.jpg,고고다이노 극장판- 얼음공룡의 비밀.jpg,20226739,장편 | 예술영화 | 애니메이션 | 73분 55초 | 전체관람가 | 한국,2D,[주연] 이민규(렉스) | 전태열(핑/볼카 	) | 김은아(블랙제니) | 엄상현(미스터블랙/안키	) | 성완경(사우론사우루스	) | 신용우(티록) | 홍범기(트록) | 김율(로키 ) | 남도형(케티) | 김명준(스톰) | 천지선(포키) | 김채하(페리) | 이영아(비키) | 최향윤(토모)
렌필드,https://www.kobis.or.kr/common/mast/movie/2023/04/b521b47edbbd47a69e02d844ec6f2f98.jpg,렌필드.jpg,20231244,"장편 | 일반영화 | 코미디, 판타지, 공포(호러) | 93분 26초 | 청소년관람불가 | 미국",2D,[주연] 니콜라스 홀트 | 니콜라스 케이지 | 아콰피나
사운드 오브 프리덤,https://www.kobis.or.kr/common/mast/movie/2024/01/32c26b7e532041d7b9afb3b9d61a83e4.jpg,사운드 오브 프리덤.jpg,20247219,장편 | 일반영화 | 범죄 | 131분 13초 | 15세이상관람가 | 미국,2D,[주연] 제임스 카비젤
마야 3: 숲속 왕국의 위기,https://www.kobis.or.kr/common/mast/movie/2023/08/79826f89413e41f88510077f082ae748.jpg,마야 3- 숲속 왕국의 위기.jpg,20232629,장편 | 예술영화 | 애니메이션 | 88분 9초 | 전체관람가 | 독일,2D,
더 웨일,https://www.kobis.or.kr/common/mast/movie/2023/02/0f1258aa009f494cbe5c0c388bfb4018.jpg,더 웨일.jpg,20230523,장편 | 예술영화 | 드라마 | 116분 53초 | 15세이상관람가 | 미국,2D,[주연] 브렌든 프레이저(찰리)
인생은 뷰티풀: 비타돌체,https://www.kobis.or.kr/common/mast/movie/2022/08/79eedff9372840ecbd806453c0b68b99.jpg,인생은 뷰티풀- 비타돌체.jpg,20226879,"장편 | 일반영화 | 다큐멘터리, 공연 | 99분 58초 | 전체관람가 | 한국","2D,ScreenX",[주연] 김호중
정글번치: 월드투어,https://www.kobis.or.kr/common/mast/movie/2024/01/233800ff99854b5fb91b99ce74add28b.jpg,정글번치- 월드투어.jpg,20246964,장편 | 예술영화 | 애니메이션 | 88분 51초 | 전체관람가 | 프랑스,2D,
아인보: 아마존의 전설,https://www.kobis.or.kr/common/mast/movie/2022/10/abdafd668010482bade5e41d7eec75cd.jpg,아인보- 아마존의 전설.jpg,20226558,"장편 | 일반영화 | 애니메이션 | 84분 16초 | 전체관람가 | 페루, 네덜란드, 미국",2D,
마브카 : 숲의 노래,https://www.kobis.or.kr/common/mast/movie/2023/10/02de94d7f38e4720829d468eadda5ef0.jpg,마브카 - 숲의 노래.jpg,20233653,"장편 | 예술영화 | 애니메이션, 어드벤처 | 98분 54초 | 전체관람가 | 우크라이나, 미국",2D,
엔니오: 더 마에스트로,https://www.kobis.or.kr/common/mast/movie/2023/06/c7976f4b51584f83900bf3802df47624.jpg,엔니오- 더 마에스트로.jpg,20231923,장편 | 예술영화 | 다큐멘터리 | 156분 14초 | 12세이상관람가 | 이탈리아,2D,[주연] 엔니오 모리꼬네 | 클린트 이스트우드 | 쿠엔틴 타란티노 | 존 윌리엄스 | 한스 짐머 | 왕가위 | 브루스 스프링스틴 | 퀸시 존스
거울 속 외딴 성,https://www.kobis.or.kr/common/mast/movie/2023/04/7bac689e1d754dba8fa824363b5daf51.jpg,거울 속 외딴 성.jpg,20231009,"장편 | 예술영화 | 애니메이션, 미스터리, 판타지 | 116분 21초 | 12세이상관람가 | 일본",2D,[주연] 아시다 마나(늑대님) | 키타무라 타쿠미(리온) | 타카야마 미나미(마사무네)
핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,https://www.kobis.or.kr/common/mast/movie/2022/12/cabdd2cab301497abfda4774052bb5c2.jpg,핑크퐁 시네마 콘서트 2- 원더스타 콘서트 대작전.jpg,20228309,장편 | 예술영화 | 애니메이션 | 70분 51초 | 전체관람가 | 한국,2D,[주연] 조경이(핑크퐁) | 이소은(호기) | 김새해(제니) | 송하림(포키) | 김채하(빌리) | 정혜원 | 여민정 | 황창영
355,https://www.kobis.or.kr/common/mast/movie/2022/01/2d52b536cd824fd496fd3e4c9d6d7557.jpg,355.jpg,20212836,장편 | 일반영화 | 액션 | 122분 21초 | 15세이상관람가 | 미국,2D,[주연] 제시카 차스테인 | 다이앤 크루거 | 페넬로페 크루즈 | 루피타 뇽오 | 판빙빙
나의 히어로 아카데미아 더 무비: 월드 히어로즈 미션,https://www.kobis.or.kr/common/mast/movie/2022/02/f158055edf304e3c8a448fd400e482fe.jpg,나의 히어로 아카데미아 더 무비- 월드 히어로즈 미션.jpg,20223828,장편 | 일반영화 | 애니메이션 | 104분 21초 | 12세이상관람가 | 일본,2D,
세븐틴 파워 오브 러브 : 더 무비,https://www.kobis.or.kr/common/mast/movie/2022/03/d0777daa21064065bc5be080645193f7.jpg,세븐틴 파워 오브 러브 - 더 무비.jpg,20224142,"장편 | 일반영화 | 공연, 다큐멘터리 | 114분 52초 | 전체관람가 | 한국","2D,4D,ScreenX",[주연] 에스쿱스 | 정한 | 조슈아 | 준 | 호시 | 원우 | 우지 | 디에잇 | 민규 | 도겸 | 승관 | 버논 | 디노
애프터썬,https://www.kobis.or.kr/common/mast/movie/2023/01/c0c9a722ab61407db9c249fb06cd9841.jpg,애프터썬.jpg,20239877,장편 | 예술영화 | 드라마 | 101분 13초 | 12세이상관람가 | 영국,2D,[주연] 폴 메스칼
극장판 도라에몽: 진구의 우주소전쟁 리틀스타워즈 2021,https://www.kobis.or.kr/common/mast/movie/2022/07/21ff7261970c4d8f86e85776c76543c1.jpg,극장판 도라에몽- 진구의 우주소전쟁 리틀스타워즈 2021.jpg,20226107,장편 | 일반영화 | 애니메이션 | 108분 37초 | 전체관람가 | 일본,2D,[주연] 윤아영(도라에몽) | 김정아(진구) | 이현주(비실이) | 조현정(이슬이) | 최낙윤(퉁퉁이)
스즈메의 문단속: 다녀왔어,https://www.kobis.or.kr/common/mast/movie/2023/12/b2242ba969f74fc38cb07d6f909c357f.jpg,스즈메의 문단속- 다녀왔어.jpg,20236557,장편 | 예술영화 | 애니메이션 | 121분 56초 | 12세이상관람가 | 일본,"2D,4D",[주연] 하라 나노카 | 마츠무라 호쿠토
아이엠 티라노,https://www.kobis.or.kr/common/mast/movie/2024/02/477e907af339418ab78a2129759fc8e4.jpg,아이엠 티라노.jpg,20247473,장편 | 일반영화 | 애니메이션 | 77분 3초 | 전체관람가 | 중국,2D,
사랑할 땐 누구나 최악이 된다,https://www.kobis.or.kr/common/mast/movie/2022/07/a4a21ada7654419fa116a11cba420026.jpg,사랑할 땐 누구나 최악이 된다.jpg,20225556,"장편 | 예술영화 | 멜로/로맨스, 드라마 | 128분 17초 | 15세이상관람가 | 노르웨이",2D,[주연] 레나테 레인스베 | 앤더스 다니엘슨 라이 | 헤르베르트 노르드룸
도그맨,https://www.kobis.or.kr/common/mast/movie/2023/12/4e2c47d0a6df4981885532cff4fcd307.jpg,도그맨.jpg,20236464,장편 | 예술영화 | 드라마 | 114분 35초 | 15세이상관람가 | 프랑스,2D,[주연] 케일럽 랜드리 존스 | 조조 T. 깁스
스파이 코드명 포춘,https://www.kobis.or.kr/common/mast/movie/2023/07/19a25e5cf13e4a48b291e47150fe119f.jpg,스파이 코드명 포춘.jpg,20223831,장편 | 일반영화 | 액션 | 113분 44초 | 15세이상관람가 | 미국,2D,[주연] 제이슨 스타뎀 | 휴 그랜트 | 조쉬 하트넷 | 캐리 엘위스 | 오브리 플라자
랜드 오브 배드,https://www.kobis.or.kr/common/mast/movie/2024/02/7dacc4e600dd43158722999880ad03d4.jpg,랜드 오브 배드.jpg,20247782,"장편 | 일반영화 | 액션, 전쟁 | 113분 29초 | 15세이상관람가 | 미국",2D,[주연] 러셀 크로우 | 리암 헴스워스 | 루크 헴스워스 | 마일로 벤티밀리아
컴백홈,https://www.kobis.or.kr/common/mast/movie/2022/09/535700395d324ca1b1cc46b2a1bf12e7.jpg,컴백홈.jpg,20217624,"장편 | 일반영화 | 드라마, 코미디 | 119분 25초 | 15세이상관람가 | 한국",2D,[주연] 송새벽 | 라미란 | 이범수
더 와일드: 야수들의 전쟁,https://www.kobis.or.kr/common/mast/movie/2023/11/76b1429e0be248ab92f7db9a5e00b86f.jpg,더 와일드- 야수들의 전쟁.jpg,20217425,"장편 | 일반영화 | 액션, 범죄 | 110분 38초 | 청소년관람불가 | 한국",2D,[주연] 박성웅 | 오대환 | 오달수 | 주석태 | 서지혜
루이스 웨인: 사랑을 그린 고양이 화가,https://www.kobis.or.kr/common/mast/movie/2022/03/38a46c61d2ea4d368120387d317f87bd.jpg,루이스 웨인- 사랑을 그린 고양이 화가.jpg,20223614,"장편 | 일반영화 | 드라마, 멜로/로맨스 | 111분 32초 | 12세이상관람가 | 미국",2D,[주연] 베네딕트 컴버배치(루이스) | 클레어 포이(에밀리) | 올리비아 콜맨 | 토비 존스 | 안드레아 라이즈보로 | 스테이시 마틴 | 타이카 와이티티
"2022 영탁 단독 콘서트 ""탁쇼""",https://www.kobis.or.kr/common/mast/movie/2023/06/b683d4d1f7a74847bf3ca5aba4b18ebd.jpg,2022 영탁 단독 콘서트 -탁쇼-.jpg,20232220,"장편 | 일반영화 | 공연, 다큐멘터리 | 132분 53초 | 전체관람가 | 한국",2D,
귀못,https://www.kobis.or.kr/common/mast/movie/2022/09/9c155b92f69d45e3befb239a730debcf.jpg,귀못.jpg,20227225,장편 | 일반영화 | 공포(호러) | 110분 53초 | 15세이상관람가 | 한국,2D,[주연] 박하나(보영) | 허진(왕애령) | 정영주(김사모)
극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 2,https://www.kobis.or.kr/common/mast/movie/2023/11/085099d326e84c09931de3b3c6c5dba7.jpg,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 2.jpg,20234938,장편 | 일반영화 | 애니메이션 | 94분 20초 | 전체관람가 | 일본,"2D,4D,DOLBYCINEMA",[주연] 오노 켄쇼 | 하타노 와타루 | 호시 소이치로
지오디 마스터피스 더 무비,https://www.kobis.or.kr/common/mast/movie/2024/01/5aaf39820a9a433cb670699777abb97e.jpg,지오디 마스터피스 더 무비.jpg,20236907,장편 | 일반영화 | 공연 | 107분 31초 | 전체관람가 | 한국,2D,[주연] 박준형 | 윤계상 | 데니 안/ 안신원 | 손호영 | 김태우
나의 촛불,https://www.kobis.or.kr/common/mast/movie/2022/02/a3ff83119a82464c903d88ecf028531a.jpg,나의 촛불.jpg,20205261,장편 | 독립영화 | 다큐멘터리 | 87분 8초 | 전체관람가 | 한국,2D,[주연] 박영수 | 손석희 | 심상정 | 유시민 | 윤석열 | 추미애 | 고영태
"어쩌다 공주, 닭냥이 왕자를 부탁해!",https://www.kobis.or.kr/common/mast/movie/2022/07/39321926a337481e953d6c879ddded3d.jpg,"어쩌다 공주, 닭냥이 왕자를 부탁해!.jpg",20226125,"장편 | 예술영화 | 애니메이션, 판타지, 어드벤처 | 88분 49초 | 전체관람가 | 프랑스",2D,
나이트메어 앨리,https://www.kobis.or.kr/common/mast/movie/2022/02/19d653062c4e43aabe4bdd0f5147d0fa.jpg,나이트메어 앨리.jpg,20223743,"장편 | 일반영화 | 범죄, 드라마, 스릴러 | 150분 5초 | 15세이상관람가 | 미국",2D,[주연] 브래들리 쿠퍼(스탠턴) | 케이트 블란쳇(릴리스) | 토니 콜렛(지나) | 윌렘 데포(클렘) | 리차드 젠킨스 | 루니 마라 | 론 펄먼 | 메리 스틴버겐 | 데이빗 스트라탄
애프터 양,https://www.kobis.or.kr/common/mast/movie/2022/05/4c752bd322334ce9a0d3bb7f4ebf34e3.jpg,애프터 양.jpg,20224468,"장편 | 예술영화 | 드라마, SF | 95분 57초 | 전체관람가 | 미국",2D,[주연] 콜린 파렐
밥 말리: 원 러브,https://www.kobis.or.kr/common/mast/movie/2024/03/726e19f610b34a3e8336a2d8f1a279b4.jpg,밥 말리- 원 러브.jpg,20236488,장편 | 일반영화 | 드라마 | 106분 59초 | 15세이상관람가 | 미국,"2D,DOLBYCINEMA",[주연] 킹슬리 벤-어디어 | 라샤냐 린치 | 제임스 노턴
틴에이지 크라켄 루비,https://www.kobis.or.kr/common/mast/movie/2023/06/1fd7571602534177b71b19bff8fffe7c.jpg,틴에이지 크라켄 루비.jpg,20232601,장편 | 일반영화 | 애니메이션 | 91분 4초 | 전체관람가 | 미국,2D,
오토라는 남자,https://www.kobis.or.kr/common/mast/movie/2023/03/ea2815c1b0594d23b2fbc09ecd3ebaad.jpg,오토라는 남자.jpg,20230641,장편 | 일반영화 | 드라마 | 125분 59초 | 12세이상관람가 | 미국,2D,[주연] 톰 행크스(오토)
TAR 타르,https://www.kobis.or.kr/common/mast/movie/2023/01/b5a8ebc08a464c909bfeec48c67d920a.jpg,TAR 타르.jpg,20230007,장편 | 일반영화 | 드라마 | 158분 2초 | 15세이상관람가 | 미국,2D,[주연] 케이트 블란쳇 | 노에미 멜랑 | 니나 호스
플레인,https://www.kobis.or.kr/common/mast/movie/2023/03/cf940de596f640f0aa3dda53ceb87c6f.jpg,플레인.jpg,20230199,"장편 | 일반영화 | 액션, 스릴러 | 107분 22초 | 15세이상관람가 | 미국",2D,[주연] 제라드 버틀러 | 마이크 콜터
너와 나,https://www.kobis.or.kr/common/mast/movie/2023/10/197e794daa9b477394c0c98d6582f5bf.jpg,너와 나.jpg,20228560,"장편 | 예술,독립 영화 | 드라마 | 118분 0초 | 12세이상관람가 | 한국",2D,[주연] 박혜수(세미) | 김시은(하은)
