영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
더 파더,https://www.kobis.or.kr/common/mast/movie/2021/03/04e7d3bbc3a54698bb67644d1d9a0e26.jpg,더 파더.jpg,20200065,장편 | 예술영화 | 드라마 | 96분 49초 | 12세이상관람가 | 영국,2D,[주연] 안소니 홉킨스 | 올리비아 콜맨 | 마크 게티스 | 올리비아 윌리엄스 | 이모겐 푸츠 | 루퍼스 스웰
된장,https://www.kobis.or.kr/upload/up_img/cleansing/04/mov_20101004_3.jpg,된장.jpg,20101004,"장편 | 일반영화 | 미스터리, 드라마 | 105분 0초 | 12세이상관람가 | 한국","필름,2D",[주연] 류승룡(최유진) | 이요원(장혜진) | 이동욱(김현수) | 김용선
퍼펙트 센스,https://www.kobis.or.kr/common/mast/movie/2018/10/ca53f5251dc4469f97e01402abe0efbb.jpg,퍼펙트 센스.jpg,20112973,장편 | 예술영화 | 멜로/로맨스 | 92분 0초 | 15세이상관람가 | 영국,"필름,2D",[주연] 이완 맥그리거(마이클) | 에바 그린(수잔)
타샤 튜더,https://www.kobis.or.kr/common/mast/movie/2018/08/f8651003e5b042cdbf82f5e18e35e0d9.jpg,타샤 튜더.jpg,20188242,장편 | 예술영화 | 다큐멘터리 | 104분 4초 | 전체관람가 | 일본,2D,
히어애프터,https://www.kobis.or.kr/upload/up_img/2011/02/mov_0I2F4I_20110228161732_1.jpg,히어애프터.jpg,20119688,"장편 | 일반영화 | 드라마, 판타지 | 130분 0초 | 12세이상관람가 | 미국","필름,2D",[주연] 맷 데이먼(조지) | 세실 드 프랑스(마리)
라스트 나잇 인 소호,https://www.kobis.or.kr/common/mast/movie/2021/11/f55300c4b46b4dadb340a8ce5a08f0d7.jpg,라스트 나잇 인 소호.jpg,20210663,"장편 | 일반영화 | 공포(호러), 스릴러, 미스터리 | 116분 59초 | 청소년관람불가 | 미국",2D,[주연] 토마신 맥켄지(엘로이즈) | 안야 테일러 조이(샌디) | 맷 스미스(잭) | 리타 터싱햄(페기) | 테렌스 스탬프 | 다이아나 리그
족구왕,https://www.kobis.or.kr/common/mast/movie/2014/08/82c10d5598d04e378859dc18ef23203e.jpg,족구왕.jpg,20132799,"장편 | 예술,독립 영화 | 코미디, 멜로/로맨스, 드라마 | 104분 5초 | 15세이상관람가 | 한국","필름,2D",[주연] 안재홍(홍만섭) | 황승언 | 황미영(미래)
설계,https://www.kobis.or.kr/common/mast/movie/2014/09/7b89fe269116427ea50f808f10d505b7.jpg,설계.jpg,20149257,장편 | 일반영화 | 스릴러 | 98분 16초 | 청소년관람불가 | 한국,"필름,2D",[주연] 신은경 | 오인혜 | 강지섭(용훈) | 이기영(인호)
리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,https://www.kobis.or.kr/common/mast/movie/2017/03/d240ebfaa0644b23b25b9caa011ab778.jpg,리틀 프린세스 소피아- 엘레나와 비밀의 아발로 왕국.jpg,20173601,"장편 | 일반영화 | 애니메이션, 어드벤처, 가족, 판타지, 뮤지컬 | 63분 11초 | 전체관람가 | 미국",2D,[주연] 아리엘 윈터(소피아) | 아이미 카레로(엘레나) | 제인 폰다(슈리키) | 김미랑(소피아) | 이재현(엘레나) | 안경진(슈리키)
미운오리새끼,https://www.kobis.or.kr/common/mast/movie/2012/05/e8f3a4f5197342bbaa0927f4dbe1bfa0.jpg,미운오리새끼.jpg,20124046,장편 | 일반영화 | 드라마 | 96분 0초 | 15세이상관람가 | 한국,"필름,2D",[주연] 김준구(낙만) | 오달수(아버지)
샤오린 : 최후의 결전,https://www.kobis.or.kr/upload/up_img/2011/07/mov_F5DADD_20110704174619_1.jpg,샤오린 - 최후의 결전.jpg,20111418,"장편 | 일반영화 | 드라마, 액션 | 131분 0초 | 15세이상관람가 | 홍콩, 중국","필름,2D",[주연] 성룡 | 판빙빙 | 유덕화(호우지에 )
부니 베어: 롤라 구출 대모험,https://www.kobis.or.kr/common/mast/movie/2014/11/d6415181d0374c60b0c244706e4eb863.jpg,부니 베어- 롤라 구출 대모험.jpg,20143565,"장편 | 예술영화 | 애니메이션, 어드벤처 | 84분 10초 | 전체관람가 | 중국","필름,2D",[주연] 윤세웅 | 홍진욱 | 임주현 | 임채헌 | 박상훈
한 번 더 해피엔딩,https://www.kobis.or.kr/common/mast/movie/2015/03/58d611fb33244572bdb113eff1c46515.jpg,한 번 더 해피엔딩.jpg,20141085,"장편 | 예술영화 | 멜로/로맨스, 코미디 | 106분 46초 | 15세이상관람가 | 미국","필름,2D",[주연] 휴 그랜트 | 마리사 토메이 | 앨리슨 제니 | 벨라 헤스콧
페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,https://www.kobis.or.kr/common/mast/movie/2019/03/e8e2b4488c6e40abb00b4ad87e48f29a.png,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이.jpg,20198603,"장편 | 예술영화 | 애니메이션, 액션, 판타지 | 117분 30초 | 15세이상관람가 | 일본","2D,4D",[주연] 스기야마 노리아키(에미야 시로 ) | 시타야 노리코(마토 사쿠라) | 카미야 히로시(마토 신지) | 카와스미 아야코(세이버)
스케어리 스토리:어둠의 속삭임,https://www.kobis.or.kr/common/mast/movie/2020/04/4b65e9ef51194ee89ac89721beed8977.jpg,스케어리 스토리-어둠의 속삭임.jpg,20205708,"장편 | 일반영화 | 판타지, 공포(호러) | 108분 10초 | 15세이상관람가 | 미국",2D,[주연] 딘 노리스
밀림의 왕자 레오2,https://www.kobis.or.kr/common/mast/movie/2012/12/33baf7d46c0c4431870e62ff73296d5e.1,밀림의 왕자 레오2.jpg,20120942,장편 | 일반영화 | 애니메이션 | 99분 0초 | 전체관람가 | 일본,"필름,2D",[주연] 안현서(르네)
아더와 미니모이 2 : 셀레니아 공주 구출 작전,https://www.kobis.or.kr/upload/up_img/cleansing/76/mov_20100376_3.jpg,아더와 미니모이 2 - 셀레니아 공주 구출 작전.jpg,20100376,"장편 | 예술영화 | 판타지, 어드벤처, 애니메이션 | 94분 0초 | 전체관람가 | 프랑스","필름,2D",[주연] 프레디 하이모어(아더 ) | 미아 패로우(할머니 ) | 셀레나 고메즈(셀레니아 ) | 스테이시 퍼거슨(리플레이)
내가 죽기 전에 가장 듣고 싶은 말,https://www.kobis.or.kr/common/mast/movie/2017/07/5a9d5dec5eb042e185de9d1e75937926.jpg,내가 죽기 전에 가장 듣고 싶은 말.jpg,20176781,장편 | 예술영화 | 코미디 | 107분 27초 | 12세이상관람가 | 미국,2D,[주연] 셜리 맥클레인 | 아만다 사이프리드 | 앤 헤이시
북촌방향,https://www.kobis.or.kr/upload/up_img/2011/09/mov_ADDBJ3_20110905093007_1.jpg,북촌방향.jpg,20110254,장편 | 예술영화 | 드라마 | 79분 0초 | 청소년관람불가 | 한국,"필름,2D",[주연] 김보경(경진) | 김상중(영호) | 유준상(성준) | 송선미(보람) | 김의성(종원)
댄서,https://www.kobis.or.kr/common/mast/movie/2017/03/e7836bd7d7274e4da6cc2aefb1dfae67.jpg,댄서.jpg,20172161,"장편 | 예술영화 | 다큐멘터리 | 84분 33초 | 15세이상관람가 | 영국, 러시아, 우크라이나, 미국",2D,[주연] 세르게이 폴루닌
킹메이커,https://www.kobis.or.kr/common/mast/movie/2012/03/1208c125035347b5b58bee1e27b4b5a2.jpg,킹메이커.jpg,20125126,장편 | 일반영화 | 드라마 | 101분 0초 | 15세이상관람가 | 미국,"필름,2D",[주연] 라이언 고슬링(스티븐 마이어스) | 조지 클루니(거버너 마이크 모리스) | 필립 세이모어 호프만 | 폴 지아마티 | 마리사 토메이 | 에반 레이첼 우드
호두까기인형 3D,https://www.kobis.or.kr/common/mast/movie/2013/01/b5e02a3c05ba43c199321c66db08c4e4.jpg,호두까기인형 3D.jpg,20121622,"장편 | 일반영화 | 가족, 판타지, 어드벤처 | 96분 0초 | 전체관람가 | 미국","필름,2D,3D",[주연] 엘르 패닝(메리) | 존 터투로(왕 쥐) | 네이단 레인(알버트 삼촌) | 김유정 | 김준현 | 이상엽(호두까기 인형 목소리 )
케빈에 대하여,https://www.kobis.or.kr/common/mast/movie/2013/02/5074134d3e77445d97470557430c232b.jpg,케빈에 대하여.jpg,20113486,"장편 | 예술영화 | 드라마, 스릴러 | 112분 0초 | 청소년관람불가 | 영국, 미국","필름,2D",[주연] 틸다 스윈튼 | 이즈라 밀러 | 존 C. 레일리
저스티스,https://www.kobis.or.kr/common/mast/movie/2012/02/ebe6373698b5420ba2faa4a69582f1e9.jpg,저스티스.jpg,20124932,"장편 | 일반영화 | 액션, 드라마, 스릴러 | 105분 0초 | 청소년관람불가 | 미국","필름,2D",[주연] 니콜라스 케이지 | 가이 피어스  | 재뉴어리 존스
프리버즈: 밍쿠와 찌아의 도시 대탈출,https://www.kobis.or.kr/common/mast/movie/2013/08/dbbab68f6d0642e1a87116efc5d69420.jpg,프리버즈- 밍쿠와 찌아의 도시 대탈출.jpg,20131001,"장편 | 예술영화 | 애니메이션, 어드벤처 | 74분 0초 | 전체관람가 | 아르헨티나","필름,2D",[주연] 마리아노 마르티네즈 | 루이사나 로필라토 | 김민국 | 송지아
드래곤볼Z : 신들의 전쟁,https://www.kobis.or.kr/common/mast/movie/2013/08/ec2bb2f443d54c9ca71729e993e61cb0.jpg,드래곤볼Z - 신들의 전쟁.jpg,20131681,"장편 | 일반영화 | 애니메이션, 액션, 어드벤처, SF | 85분 0초 | 전체관람가 | 일본","필름,2D",[주연] 김환진
글래디에이터: 로마 영웅 탄생의 비밀 3D,https://www.kobis.or.kr/common/mast/movie/2013/01/86a281a3b19548cdb533026d045b6358.jpg,글래디에이터- 로마 영웅 탄생의 비밀 3D.jpg,20134102,"장편 | 일반영화 | 애니메이션, 액션, 어드벤처 | 86분 0초 | 전체관람가 | 이탈리아","필름,2D,3D",[주연] 황광희(티모) | 김예원
플로이,https://www.kobis.or.kr/common/mast/movie/2018/07/2d04ef1525cf413bb16ddfbcd5b26c2f.jpg,플로이.jpg,20187683,"장편 | 예술영화 | 애니메이션, 어드벤처, 가족 | 82분 31초 | 전체관람가 | 아이슬란드, 벨기에",2D,
허슬러,https://www.kobis.or.kr/common/mast/movie/2019/11/585719479290418ebe485bc3187be9a9.jpg,허슬러.jpg,20197336,"장편 | 일반영화 | 범죄, 드라마 | 109분 56초 | 청소년관람불가 | 미국",2D,[주연] 제니퍼 로페즈 | 콘스탄스 우 | 릴리 라인하트 | 줄리아 스타일즈
프랑켄위니,https://www.kobis.or.kr/common/mast/movie/2012/09/30729a2c4512460cb68e4ac2c09f4c69.jpg,프랑켄위니.jpg,20129766,"장편 | 일반영화 | 애니메이션, 코미디, 공포(호러) | 87분 0초 | 12세이상관람가 | 미국","필름,2D,3D,4D,IMAX",[주연] 위노나 라이더(엘사 반 헬싱) | 캐서린 오하라(수잔 프랑켄슈타인) | 찰리 타헨(빅터 프랑켄슈타인)
성실한 나라의 앨리스,https://www.kobis.or.kr/common/mast/movie/2015/07/b6c742fa0b674a168e7d5192fda9221b.jpg,성실한 나라의 앨리스.jpg,20156281,장편 | 예술영화 | 드라마 | 89분 41초 | 청소년관람불가 | 한국,"필름,2D",[주연] 이정현 | 이준혁
혈투,https://www.kobis.or.kr/upload/up_img/2011/02/mov_9GB70C_20110224132214_1.jpg,혈투.jpg,20101003,"장편 | 일반영화 | 액션, 사극 | 111분 0초 | 15세이상관람가 | 한국","필름,2D",[주연] 박희순 | 진구(도영) | 고창석
범죄의 여왕,https://www.kobis.or.kr/common/mast/movie/2016/08/6ebc5663184145dfb702b5d7c9831939.jpg,범죄의 여왕.jpg,20150970,"장편 | 예술영화 | 스릴러, 코미디 | 103분 2초 | 15세이상관람가 | 한국",2D,[주연] 박지영(미경) | 조복래(개태) | 김대현(익수)
플래그 더 문,https://www.kobis.or.kr/common/mast/movie/2016/05/c47f280c7b224554823768186badc780.jpg,플래그 더 문.jpg,20163841,"장편 | 예술영화 | 애니메이션, 어드벤처 | 94분 29초 | 전체관람가 | 스페인",2D,[주연] 이경태(마이크) | 이지현(에이미)
우리별 일호와 얼룩소,https://www.kobis.or.kr/common/mast/movie/2014/01/ddfe05449b3c4790b4fd47d389f31b7d.jpg,우리별 일호와 얼룩소.jpg,20147282,"장편 | 예술영화 | 애니메이션, 판타지, 어드벤처 | 81분 0초 | 전체관람가 | 한국","필름,2D",[주연] 유아인 | 정유미(일호)
다이노 어드벤처2: 육해공 공룡 대백과,https://www.kobis.or.kr/common/mast/movie/2018/08/44b1f52e1c4f434c8a0d56c3323f5838.jpg,다이노 어드벤처2- 육해공 공룡 대백과.jpg,20180770,"장편 | 일반영화 | 애니메이션, 액션, 가족 | 71분 1초 | 전체관람가 | 영국",2D,
울브스,https://www.kobis.or.kr/common/mast/movie/2014/10/ac3a2191853c4c85ace50165e25e881d.jpg,울브스.jpg,20142321,"장편 | 일반영화 | 판타지, 액션 | 90분 1초 | 15세이상관람가 | 미국","필름,2D",[주연] 루카스 틸 | 메릿 패터슨 | 제이슨 모모아
아일라,https://www.kobis.or.kr/common/mast/movie/2018/05/4bd768607ae54d91af7b88e030e0d032.jpg,아일라.jpg,20184689,"장편 | 예술영화 | 드라마, 전쟁 | 123분 43초 | 15세이상관람가 | 터키",2D,[주연] 김설 | 이스마일 하지오글루
약장수,https://www.kobis.or.kr/common/mast/movie/2015/03/3339956003914d9696ef5d3091364abd.jpg,약장수.jpg,20156321,장편 | 일반영화 | 드라마 | 104분 24초 | 15세이상관람가 | 한국,"필름,2D",[주연] 김인권 | 박철민 | 이주실(옥님)
파바로티,https://www.kobis.or.kr/common/mast/movie/2019/12/7d4d50d0849147f9bd81711c6c9f433c.jpg,파바로티.jpg,20196412,장편 | 예술영화 | 다큐멘터리 | 114분 11초 | 12세이상관람가 | 영국,2D,[주연] 루치아노 파바로티
파비안느에 관한 진실,https://www.kobis.or.kr/common/mast/movie/2019/11/57fff8d57f3140a09245c42ac934567d.jpg,파비안느에 관한 진실.jpg,20196293,장편 | 예술영화 | 드라마 | 107분 6초 | 12세이상관람가 | 프랑스,2D,[주연] 까뜨린느 드뇌브 | 줄리엣 비노쉬 | 에단 호크
귀멸의 칼날: 나타구모산 편,https://www.kobis.or.kr/common/mast/movie/2022/07/ede7da54134840e39373a20ab441e407.jpg,귀멸의 칼날- 나타구모산 편.jpg,20211261,장편 | 일반영화 | 애니메이션 | 136분 37초 | 15세이상관람가 | 일본,2D,[주연] 하나에 나츠키(카마도 탄지로) | 키토 아카리(카마도 네즈코) | 시모노 히로(아가츠마 젠이츠) | 마츠오카 요시츠구(하시바라 이노스케)
업사이드,https://www.kobis.or.kr/common/mast/movie/2019/05/6f17842383cd473eac46139190a43805.jpg,업사이드.jpg,20191401,"장편 | 예술영화 | 코미디, 드라마 | 125분 54초 | 12세이상관람가 | 미국",2D,[주연] 브라이언 크랜스톤 | 케빈 하트 | 니콜 키드먼
하이큐!! 재능과 센스,https://www.kobis.or.kr/common/mast/movie/2017/10/8cdc572c013c450abe7c130aa31eee6f.jpg,하이큐!! 재능과 센스.jpg,20174778,장편 | 일반영화 | 애니메이션 | 89분 25초 | 12세이상관람가 | 일본,2D,
고백,https://www.kobis.or.kr/upload/up_img/2011/04/mov_3A5474_20110412172547_1.jpg,고백.jpg,20119245,장편 | 예술영화 | 드라마 | 106분 0초 | 청소년관람불가 | 일본,"필름,2D",[주연] 오카다 마사키 | 마츠 다카코
빅트립: 아기팬더 배달 대모험,https://www.kobis.or.kr/common/mast/movie/2019/10/3b175406d8ad4201ac3ffcbae9732d8e.jpg,빅트립- 아기팬더 배달 대모험.jpg,20197054,장편 | 예술영화 | 애니메이션 | 82분 6초 | 전체관람가 | 미국,2D,[주연] 한으뜸(믹믹) | 장다운(오스카)
꼬마돼지 베이브의 대모험,https://www.kobis.or.kr/common/mast/movie/2017/06/c29d82e4f2e34d288a864893aba68b4c.png,꼬마돼지 베이브의 대모험.jpg,20172241,"장편 | 예술영화 | 애니메이션, 어드벤처 | 79분 41초 | 전체관람가 | 독일",2D,
마담 싸이코,https://www.kobis.or.kr/common/mast/movie/2019/06/986c732c213946c89553779f0c1c6b95.jpg,마담 싸이코.jpg,20192022,"장편 | 일반영화 | 공포(호러), 스릴러 | 98분 20초 | 15세이상관람가 | 미국",2D,[주연] 클로이 모레츠 | 이자벨 위페르
스페이스 독,https://www.kobis.or.kr/common/mast/movie/2012/02/2529693b5bc0450ca688d45cc324c081.jpg,스페이스 독.jpg,20124939,"장편 | 일반영화 | 애니메이션, 코미디, 가족 | 85분 0초 | 전체관람가 | 러시아","필름,2D,3D",[주연] 옐레나 야코브레바(스트렐카 ) | 안나 볼쇼바 (벨카 )
호스트,https://www.kobis.or.kr/common/mast/movie/2013/03/70dc63c56e314f64ad3727e170b010d1.jpg,호스트.jpg,20134869,"장편 | 일반영화 | SF, 판타지 | 125분 23초 | 15세이상관람가 | 미국","필름,2D",[주연] 시얼샤 로넌 | 다이앤 크루거 | 맥스 아이언스 | 제이크 아벨
로마,https://www.kobis.or.kr/common/mast/movie/2018/11/ae834d98bc6e4a5e95a52af1902c7bf0.jpg,로마.jpg,20184091,장편 | 일반영화 | 드라마 | 134분 57초 | 15세이상관람가 | 멕시코,2D,[주연] 마리나 데 타비라(소피아) | 얄리차 아파리시오(클레오)
쿠르스크,https://www.kobis.or.kr/common/mast/movie/2019/01/d573db70ae0e4668946fca404f2c3b82.png,쿠르스크.jpg,20185047,장편 | 일반영화 | 드라마 | 117분 53초 | 15세이상관람가 | 벨기에,2D,[주연] 마티아스 쇼에나에츠 | 레아 세이두 | 콜린 퍼스
페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,https://www.kobis.or.kr/common/mast/movie/2017/11/960e7cacfa1747adaeb5a0948faaebf2.jpg,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워.jpg,20175611,"장편 | 예술영화 | 애니메이션, 액션, 판타지 | 121분 8초 | 15세이상관람가 | 일본","2D,4D",[주연] 스기야마 노리아키(에미야 시로) | 시타야 노리코(마토 사쿠라) | 카미야 히로시(마토 신지) | 카와스미 아야코
아네트,https://www.kobis.or.kr/common/mast/movie/2021/09/1f3dea766a73472f9c9e82abe28f063f.jpg,아네트.jpg,20210587,"장편 | 예술영화 | 드라마, 뮤지컬, 멜로/로맨스 | 140분 8초 | 15세이상관람가 | 프랑스",2D,[주연] 아담 드라이버 | 마리옹 꼬띠아르
그레이트 뷰티,https://www.kobis.or.kr/common/mast/movie/2014/05/2cf4f4620f0c437bb89ee0774a005749.jpg,그레이트 뷰티.jpg,20147970,"장편 | 예술영화 | 드라마 | 140분 57초 | 청소년관람불가 | 이탈리아, 프랑스","필름,2D",[주연] 토니 세르빌로
스탠리의 도시락,https://www.kobis.or.kr/common/mast/movie/2013/01/a3533d548c4b42209f94674ea9053a60.jpg,스탠리의 도시락.jpg,20124726,"장편 | 예술영화 | 드라마, 코미디 | 95분 0초 | 전체관람가 | 인도","필름,2D",[주연] 파토르 A. 굽트
피케이: 별에서 온 얼간이,https://www.kobis.or.kr/common/mast/movie/2015/08/2937dd22804e42fd93e88dcf8ab9780d.jpg,피케이- 별에서 온 얼간이.jpg,20153282,"장편 | 일반영화 | 코미디, 드라마 | 129분 9초 | 15세이상관람가 | 인도","필름,2D",[주연] 아미르 칸 | 아누쉬카 샤르마
천국에 다녀온 소년,https://www.kobis.or.kr/common/mast/movie/2014/05/9dfa00065e554140b8d3941990104f27.jpg,천국에 다녀온 소년.jpg,20149125,장편 | 일반영화 | 드라마 | 99분 21초 | 전체관람가 | 미국,"필름,2D",[주연] 그렉 키니어 | 켈리 라일리 | 코너 코롬
일일시호일,https://www.kobis.or.kr/common/mast/movie/2018/12/abf9d39ec868418eb2dfc0e9771c41bb.jpg,일일시호일.jpg,20184704,장편 | 예술영화 | 드라마 | 99분 51초 | 12세이상관람가 | 일본,2D,[주연] 키키 키린 | 타베 미카코 | 쿠로키 하루
