,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
243,"조제, 호랑이 그리고 물고기들",https://www.kobis.or.kr/common/mast/movie/2023/04/ba74ba5a95604521af41f5e65a699fed.jpg,"조제, 호랑이 그리고 물고기들.jpg",20205155,장편 | 예술영화 | 애니메이션 | 98분 11초 | 12세이상관람가 | 일본,2D,[주연] 나카가와 타이시 | 키요하라 카야
244,오즈의 마법사: 요술구두와 말하는 책,https://www.kobis.or.kr/common/mast/movie/2019/12/619a1b81a2854b099ee8c499fdc0b844.jpg,오즈의 마법사- 요술구두와 말하는 책.jpg,20192604,"장편 | 일반영화 | 애니메이션, 코미디, 가족 | 76분 36초 | 전체관람가 | 러시아",2D,
245,결혼 이야기,https://www.kobis.or.kr/common/mast/movie/2019/10/16dd3dc9fd1e44e5943694a9824024e8.jpg,결혼 이야기.jpg,20198962,"장편 | 예술영화 | 멜로/로맨스, 드라마, 코미디 | 136분 40초 | 15세이상관람가 | 영국",2D,[주연] 스칼렛 요한슨 | 아담 드라이버 | 로라 던
246,키즈모노가타리 I : 철혈편,https://www.kobis.or.kr/common/mast/movie/2016/06/d404818e0da64d6c8d76f36a86f44a13.jpg,키즈모노가타리 I - 철혈편.jpg,20165141,"장편 | 일반영화 | 애니메이션, 드라마, 판타지, 액션 | 64분 10초 | 15세이상관람가 | 일본",2D,[주연] 카미야 히로시(아라라기 코요미) | 사카모토 마아야(키스샷 아세롤라오리온 하트 언더 블레이드) | 호리에 유이(하네카와 츠바사) | 사쿠라이 타카히로(오시노 메메)
247,"내 어깨 위 고양이, 밥",https://www.kobis.or.kr/common/mast/movie/2016/12/7bd5628007024d83a1ea3edce8a9b74b.jpg,"내 어깨 위 고양이, 밥.jpg",20164485,장편 | 예술영화 | 드라마 | 102분 31초 | 12세이상관람가 | 영국,2D,[주연] 루크 트레더웨이 | 루타 게드민타스 | 조앤 프로갯 | 안소니 헤드
248,카이: 거울 호수의 전설,https://www.kobis.or.kr/common/mast/movie/2016/08/1e04afe3682c42d7b6857038b0b778d2.jpg,카이- 거울 호수의 전설.jpg,20163098,장편 | 예술영화 | 애니메이션 | 96분 9초 | 전체관람가 | 한국,2D,[주연] 김영은 | 박고운 | 강진아
249,진격의 거인: 홍련의 화살,https://www.kobis.or.kr/common/mast/movie/2015/01/2abeca6f809e4019bc8642899fa6a4d2.jpg,진격의 거인- 홍련의 화살.jpg,20155762,"장편 | 일반영화 | 애니메이션, 판타지 | 119분 18초 | 15세이상관람가 | 일본","2D,4D",
250,스즈미야 하루히의 소실,https://www.kobis.or.kr/upload/up_img/2011/03/mov_2F253G_20110323111116_1.jpg,스즈미야 하루히의 소실.jpg,20101165,"장편 | 예술영화 | 코미디, SF | 163분 0초 | 12세이상관람가 | 일본","필름,2D",[주연] 스기타 토모카즈 | 치하라 미노리 | 마츠오카 유키
251,종이 달,https://www.kobis.or.kr/common/mast/movie/2015/06/c358d98fe11c4563af794f6531bfaa41.jpg,종이 달.jpg,20151482,장편 | 예술영화 | 드라마 | 126분 27초 | 청소년관람불가 | 일본,"필름,2D",[주연] 미야자와 리에 | 이케마츠 소스케 | 코바야시 사토미 | 오오시마 유코
252,노크: 초대받지 않은 손님,https://www.kobis.or.kr/common/mast/movie/2018/09/6cac70651fb84c3aa7fec8ec775d1e40.jpg,노크- 초대받지 않은 손님.jpg,20181262,"장편 | 일반영화 | 공포(호러), 스릴러 | 85분 21초 | 15세이상관람가 | 미국",2D,[주연] 크리스티나 헨드릭스 | 베일리 매디슨
253,원라이프,https://www.kobis.or.kr/upload/up_img/2011/07/mov_FF5A47_20110711130419_1.jpg,원라이프.jpg,20111532,장편 | 일반영화 | 다큐멘터리 | 84분 0초 | 전체관람가 | 영국,"필름,2D",[주연] 다니엘 크레이그
254,스파이크,https://www.kobis.or.kr/common/mast/movie/2013/10/7461c5988d344786a92c8394b35641ae.jpg,스파이크.jpg,20135368,장편 | 예술영화 | 애니메이션 | 74분 0초 | 전체관람가 | 프랑스,"필름,2D",[주연] 남도형(스파이크 (한국어 목소리)) | 김서영(파코 (한국어 목소리))
255,슈퍼오리 : 태양을 지켜라,https://www.kobis.or.kr/common/mast/movie/2017/08/f8fed9f4e24f4de9bf07e1e135410fce.jpg,슈퍼오리 - 태양을 지켜라.jpg,20179570,장편 | 예술영화 | 애니메이션 | 81분 54초 | 전체관람가 | 러시아,2D,[주연] 박상우(롱웨이 목소리) | 오은수(에리카 목소리) | 방지원(나우트 목소리) | 박정욱(덕무스 목소리) | 신정훈(펭리 목소리) | 송영인(유모 목소리)
256,꿈의 제인,https://www.kobis.or.kr/common/mast/movie/2017/05/4f8f6ded05924664858715da4cc89a41.jpg,꿈의 제인.jpg,20160483,"장편 | 예술,독립 영화 | 드라마 | 104분 19초 | 청소년관람불가 | 한국",2D,[주연] 이민지(소현) | 구교환(제인) | 이주영(지수)
257,나이스 가이즈,https://www.kobis.or.kr/common/mast/movie/2016/06/7c8cb0b9353f42bd8688a51997dc0752.jpg,나이스 가이즈.jpg,20165041,"장편 | 일반영화 | 범죄, 미스터리, 스릴러 | 115분 43초 | 청소년관람불가 | 미국",2D,[주연] 러셀 크로우 | 라이언 고슬링 | 맷 보머
258,더 데이,https://www.kobis.or.kr/common/mast/movie/2012/02/ceee915d8a634a8c8054336577856b47.jpg,더 데이.jpg,20124808,장편 | 일반영화 | 다큐멘터리 | 96분 0초 | 전체관람가 | 한국,"필름,2D",[주연] 김재중 | 박유천 | 김준수
259,레전드 오브 래빗: 불의 전설,https://www.kobis.or.kr/common/mast/movie/2015/08/254041429cc8480fb3542d090da13c17.jpg,레전드 오브 래빗- 불의 전설.jpg,20151201,"장편 | 일반영화 | 애니메이션, 액션, 어드벤처 | 80분 32초 | 전체관람가 | 중국","필름,2D",[주연] 이재범(투(한국어목소리)) | 문유정(피오니(한국어목소리)) | 이명희(비기(한국어목소리))
260,폭스캐처,https://www.kobis.or.kr/common/mast/movie/2015/01/dc54c4ac2f064ae3aef04c5a2ea9f6db.jpg,폭스캐처.jpg,20144121,"장편 | 예술영화 | 드라마, 스릴러 | 134분 18초 | 청소년관람불가 | 미국","필름,2D",[주연] 채닝 테이텀 | 스티브 카렐 | 마크 러팔로
261,캡틴 스터비,https://www.kobis.or.kr/common/mast/movie/2018/10/23c8c7c1648a41049078b37360f9bc88.jpg,캡틴 스터비.jpg,20181367,"장편 | 예술영화 | 애니메이션, 어드벤처, 가족, 전쟁 | 84분 33초 | 전체관람가 | 미국, 아일랜드, 프랑스, 캐나다, 영국",2D,[주연] 로건 레먼 | 제라르 드빠르디유 | 헬레나 본햄 카터
262,캣츠토피아,https://www.kobis.or.kr/common/mast/movie/2020/04/955fc78af2fe4a0ca975066125439b6a.jpg,캣츠토피아.jpg,20204342,"장편 | 예술영화 | 판타지, 애니메이션 | 85분 22초 | 전체관람가 | 중국",2D,[주연] 더못 멀로니 | 유민상(블랭키) | 오나미(케이프) | 박지현(맥)
263,칠드런 액트,https://www.kobis.or.kr/common/mast/movie/2019/06/d599884e5bf942579f875fdd2768ae2e.jpg,칠드런 액트.jpg,20185241,장편 | 예술영화 | 드라마 | 105분 21초 | 12세이상관람가 | 영국,2D,[주연] 엠마 톰슨 | 스탠리 투치 | 핀 화이트헤드 | 벤 채플린
264,GROW: 인피니트의 리얼 청춘 라이프,https://www.kobis.or.kr/common/mast/movie/2014/11/62bf5f2babee42a4b926add8fbbd10b3.jpg,GROW- 인피니트의 리얼 청춘 라이프.jpg,20143574,장편 | 일반영화 | 드라마 | 81분 55초 | 전체관람가 | 한국,"필름,2D",[주연] 김성규 | 장동우 | 남우현 | 호야 | 이성열 | 엘 | 이성종
265,프라미스드 랜드,https://www.kobis.or.kr/common/mast/movie/2013/11/e5c09dc5e6ba4e17befe1a82519f124d.jpg,프라미스드 랜드.jpg,20138272,장편 | 예술영화 | 드라마 | 106분 19초 | 12세이상관람가 | 미국,"필름,2D",[주연] 맷 데이먼 | 프란시스 맥도먼드 | 존 크래신스키
266,언노운 걸,https://www.kobis.or.kr/common/mast/movie/2017/04/f0613fe1d1cf45ecae35833802c9b780.jpg,언노운 걸.jpg,20163185,"장편 | 예술영화 | 드라마 | 106분 10초 | 12세이상관람가 | 벨기에, 프랑스",2D,[주연] 아델 에넬 | 올리비에 구르메
267,블루 아워,https://www.kobis.or.kr/common/mast/movie/2020/07/cc09d590a19d4b25a26740542b99cb45.jpg,블루 아워.jpg,20209882,장편 | 예술영화 | 드라마 | 91분 48초 | 12세이상관람가 | 일본,2D,[주연] 카호(스나다) | 심은경(기요우라)
268,체르노빌 1986,https://www.kobis.or.kr/common/mast/movie/2021/05/28d90e31acc04554b655d96eaba9809c.jpg,체르노빌 1986.jpg,20218006,"장편 | 예술영화 | 액션, 스릴러 | 135분 45초 | 12세이상관람가 | 러시아",2D,[주연] 다닐라 코즈로브스키 | 옥사나 애킨시나 | 필리프 아브데예프 | 니콜라이 코작
269,비바리움,https://www.kobis.or.kr/common/mast/movie/2020/07/bebe49f422b24cc5824f6add43d2e1af.jpg,비바리움.jpg,20200845,"장편 | 예술영화 | 미스터리, SF, 공포(호러) | 97분 41초 | 15세이상관람가 | 미국, 덴마크, 벨기에, 아일랜드",2D,[주연] 제시 아이젠버그 | 이모겐 푸츠
270,고스트 메신저 극장판,https://www.kobis.or.kr/common/mast/movie/2014/05/05fcd79049b44400af96966e7fd83907.jpg,고스트 메신저 극장판.jpg,20135946,"장편 | 일반영화 | 애니메이션, SF, 판타지 | 78분 17초 | 12세이상관람가 | 한국","필름,2D",[주연] 양정화(바리낭자 역) | 박성태(강림도령 역) | 은정(꼬마 강림 역) | 정재헌
271,굴뚝마을의 푸펠,https://www.kobis.or.kr/common/mast/movie/2021/05/b12b8850c96f4e94a23cf796cfd306ae.jpg,굴뚝마을의 푸펠.jpg,20217573,"장편 | 일반영화 | 애니메이션, 판타지 | 100분 14초 | 전체관람가 | 일본",2D,
272,얼굴없는 보스,https://www.kobis.or.kr/common/mast/movie/2019/10/61b6655fb3ae4a1faf9beae1e561d1e5.jpg,얼굴없는 보스.jpg,20184341,"장편 | 일반영화 | 액션, 드라마 | 114분 26초 | 15세이상관람가 | 한국",2D,[주연] 천정명(상곤) | 진이한(철회) | 이하율(태규) | 곽희성(상구) | 김도훈(영재) | 이지훈(강창완) | 이시아(정민정)
273,자전거 탄 소년,https://www.kobis.or.kr/common/mast/movie/2012/12/999cdad10ed54ad092c9d6745b73aa77.jpg,자전거 탄 소년.jpg,20113481,"장편 | 예술영화 | 드라마 | 87분 0초 | 12세이상관람가 | 벨기에, 프랑스","필름,2D",[주연] 세실 드 프랑스 | 토마 도레
274,님포매니악 볼륨2,https://www.kobis.or.kr/common/mast/movie/2014/06/754907dd67304da498b7589933519918.jpg,님포매니악 볼륨2.jpg,20149343,"장편 | 예술영화 | 드라마, 미스터리 | 124분 5초 | 청소년관람불가 | 덴마크, 벨기에, 프랑스, 독일, 영국","필름,2D",[주연] 샤를로뜨 갱스부르 | 스텔란 스카스가드 | 스테이시 마틴 | 샤이아 라보프 | 제이미 벨 | 크리스찬 슬레이터 | 윌렘 데포 | 미아 고스 | 우마 서먼 | 소피 케네디 클락 | 코니 닐슨
275,하이큐!! 땅 VS 하늘,https://www.kobis.or.kr/common/mast/movie/2021/07/706611923f5844348e3b798cddb3cd27.jpg,하이큐!! 땅 VS 하늘.jpg,20193385,옴니버스 | 일반영화 | 애니메이션 | 45분 33초 | 전체관람가 | 일본,2D,[주연] 구자형 | 김영선 | 양정화 | 최승훈 | 남도형
276,사요나라 이츠카,https://www.kobis.or.kr/upload/up_img/cleansing/67/mov_20100167_9.jpg,사요나라 이츠카.jpg,20100167,"장편 | 일반영화 | 드라마, 멜로/로맨스 | 133분 0초 | 청소년관람불가 | 한국, 태국, 일본","필름,2D",[주연] 나카야마 미호(마나카 토우코) | 니시지마 히데토시(히가시가이토 유타카) | 이시다 유리코(다즈스에 미츠코)
277,타임 투 러브,https://www.kobis.or.kr/common/mast/movie/2014/09/ec8e3e93712e4a118282742a9f9d456f.jpg,타임 투 러브.jpg,20142110,"장편 | 일반영화 | 코미디, 멜로/로맨스 | 94분 26초 | 청소년관람불가 | 미국","필름,2D",[주연] 크리스 에반스 | 미셸 모나한
278,사이코패스,https://www.kobis.or.kr/common/mast/movie/2015/05/26e55ac200064abb9920969e3bd766a3.jpg,사이코패스.jpg,20159655,"장편 | 예술영화 | 애니메이션, 판타지, 스릴러, 범죄, SF | 114분 0초 | 15세이상관람가 | 일본",2D,[주연] 하나자와 카나 | 세키 토모카즈
279,연애담,https://www.kobis.or.kr/common/mast/movie/2016/10/cdc153e3cfe34278a261d61dec5afa03.jpg,연애담.jpg,20159286,장편 | 예술영화 | 멜로/로맨스 | 98분 46초 | 청소년관람불가 | 한국,2D,[주연] 이상희(윤주) | 류아벨(지수) | 김종수(지수아빠)
280,디노타샤: 공룡대탐험,https://www.kobis.or.kr/common/mast/movie/2014/01/a1deae0e82634261bb41b8853ef2d070.jpg,디노타샤- 공룡대탐험.jpg,20147161,"장편 | 예술영화 | 애니메이션, 어드벤처 | 73분 56초 | 전체관람가 | 미국","필름,2D",[주연] 박지윤(준 (한국어 목소리)) | 곽윤상(준 아빠 (한국어 목소리)) | 베르너 헤어조크
281,폭풍의 언덕,https://www.kobis.or.kr/common/mast/movie/2013/01/0790fa560a0645f7b9ea9f5bdf3a13e2.jpg,폭풍의 언덕.jpg,20126506,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 129분 0초 | 15세이상관람가 | 영국","필름,2D",[주연] 카야 스코델라리오(캐서린 언쇼) | 제임스 호손(히스클리프)
282,하이 스피드! –프리! 스타팅 데이즈-,https://www.kobis.or.kr/common/mast/movie/2016/02/9fc5399d3a644a308d9ff5bec9199479.jpg,하이 스피드! –프리! 스타팅 데이즈-.jpg,20161941,"장편 | 일반영화 | 애니메이션, 드라마 | 111분 9초 | 전체관람가 | 일본",2D,[주연] 시마자키 노부나가(나나세 하루카) | 사토 사토미(하즈키 나기사) | 스즈키 타츠히사(타치바나 마코토) | 토요나가 토시유키(시이나 아사히) | 우치야마 코우키(키리시마 이쿠야)
283,빨간머리 앤 : 그린게이블로 가는 길,https://www.kobis.or.kr/common/mast/movie/2013/02/12053117b5b44cbdb23573990a0c5851.jpg,빨간머리 앤 - 그린게이블로 가는 길.jpg,20122581,장편 | 예술영화 | 애니메이션 | 100분 0초 | 전체관람가 | 일본,"필름,2D",
284,제인 도,https://www.kobis.or.kr/common/mast/movie/2017/08/9168be7a4ac44dfbaf2dfd232ce62075.jpg,제인 도.jpg,20170006,"장편 | 예술영화 | 공포(호러) | 86분 12초 | 청소년관람불가 | 영국, 미국",2D,[주연] 에밀 허쉬 | 브라이언 콕스 | 올웬 캐서린 켈리
285,코드네임 제로니모,https://www.kobis.or.kr/common/mast/movie/2012/12/bdca0bdb4cf74cf79b2f922e9cf25a74.jpg,코드네임 제로니모.jpg,20121244,장편 | 일반영화 | 액션 | 99분 0초 | 15세이상관람가 | 미국,"필름,2D",[주연] 캠 지갠뎃 | 윌리엄 피츠너 | 로버트 네퍼 | 캐슬린 로버트슨
286,언프렌드,https://www.kobis.or.kr/common/mast/movie/2017/01/1fb5da8d6e9d43be919ce21c194a7d28.jpg,언프렌드.jpg,20179302,장편 | 일반영화 | 스릴러 | 90분 54초 | 15세이상관람가 | 독일,2D,[주연] 알리시아 데브넘 캐리(로라 역) | 리슬 알러스(마리나 역) | 윌리엄 모즐리(타일러 역) | 코너 파올로(코브 역)
287,이타미 준의 바다,https://www.kobis.or.kr/common/mast/movie/2019/08/13f2b506674a49109f1511c82e953399.jpg,이타미 준의 바다.jpg,20190470,"장편 | 예술,독립 영화 | 다큐멘터리 | 112분 45초 | 전체관람가 | 한국",2D,[주연] 쿠마 켄고 | 반 시게루 | 유이화 | 양방언 | 유지태(나레이션) | 박제봉(인터뷰 출연) | 손영도(인터뷰 출연)
288,테슬라,https://www.kobis.or.kr/common/mast/movie/2020/10/6d76d1473e714a58bc5ebb7b41aed2d7.jpg,테슬라.jpg,20205980,장편 | 일반영화 | 드라마 | 102분 11초 | 12세이상관람가 | 미국,2D,[주연] 에단 호크 | 이브 휴슨 | 조쉬 해밀톤 | 짐 개피건 | 카일 맥라클란
289,내겐 너무 소중한 너,https://www.kobis.or.kr/common/mast/movie/2021/04/64c75bf038314980b805470e630e9cb5.jpg,내겐 너무 소중한 너.jpg,20214763,"장편 | 예술,독립 영화 | 드라마 | 100분 51초 | 12세이상관람가 | 한국","필름,2D",[주연] 진구(재식) | 정서연(은혜)
290,토마스와 친구들: 수수께끼 해적선과 보물찾기,https://www.kobis.or.kr/common/mast/movie/2017/06/964cf5e54b454ad1a7ec7664381da53f.jpg,토마스와 친구들- 수수께끼 해적선과 보물찾기.jpg,20177202,장편 | 예술영화 | 애니메이션 | 60분 19초 | 전체관람가 | 영국,2D,
291,개들의 전쟁,https://www.kobis.or.kr/common/mast/movie/2012/12/ede2358e92d04d639155153f4855db7c.1,개들의 전쟁.jpg,20121550,"장편 | 예술,독립 영화 | 액션, 드라마, 코미디 | 96분 0초 | 청소년관람불가 | 한국","필름,2D",[주연] 김무열(상근) | 진선규(충모) | 서동갑
292,미스터 캣,https://www.kobis.or.kr/common/mast/movie/2016/10/58d84a6636194676b89eb00c0bfef833.jpg,미스터 캣.jpg,20169986,"장편 | 예술영화 | 코미디 | 86분 55초 | 전체관람가 | 프랑스, 중국",2D,[주연] 케빈 스페이시 | 제니퍼 가너 | 크리스토퍼 월켄 | 말리나 와이즈먼
293,여대생 기숙사에서 생긴 일,https://www.kobis.or.kr/common/mast/movie/2019/08/25df916b0f134520942474841dcd949e.jpg,여대생 기숙사에서 생긴 일.jpg,20196262,"장편 | 일반영화 | 공포(호러), 스릴러 | 85분 36초 | 청소년관람불가 | 미국",2D,[주연] 랜디 커투어
294,아우토반,https://www.kobis.or.kr/common/mast/movie/2017/03/c2ab0e2c3bcc4e29a7a466b2f4be01eb.jpg,아우토반.jpg,20168742,"장편 | 예술영화 | 액션, 스릴러 | 98분 46초 | 15세이상관람가 | 영국, 독일","2D,4D",[주연] 니콜라스 홀트 | 펠리시티 존스 | 안소니 홉킨스 | 벤 킹슬리
295,굿 라이어,https://www.kobis.or.kr/common/mast/movie/2019/11/4c9185ec54b54b50a67c3087978cc00c.jpg,굿 라이어.jpg,20190142,장편 | 일반영화 | 스릴러 | 109분 27초 | 15세이상관람가 | 미국,2D,[주연] 헬렌 미렌 | 짐 카터 | 이안 맥켈런 | 러셀 토베이
296,울프 콜,https://www.kobis.or.kr/common/mast/movie/2020/02/ed1a821e03dd432a831d69fb5cd6810b.jpg,울프 콜.jpg,20190864,"장편 | 예술영화 | 액션, 스릴러 | 115분 42초 | 15세이상관람가 | 프랑스",2D,[주연] 프랑수아 시빌 | 오마 사이 | 마티유 카소비츠 | 레다 카텝
297,부에노스 아이레스에서 사랑에 빠질 확률,https://www.kobis.or.kr/common/mast/movie/2013/08/0ac0afe7249c4150abbb028a6e1d0f4d.jpg,부에노스 아이레스에서 사랑에 빠질 확률.jpg,20131281,"장편 | 예술영화 | 코미디, 드라마 | 93분 51초 | 15세이상관람가 | 아르헨티나, 스페인, 독일","필름,2D",[주연] 하비에르 드롤라스(마틴) | 피욜라 로페즈 드 아야라(마리아나)
